,Title,Poem,Poet,Tags,gender
4682,"
                    Sonnet
                ","
Glitz girls in the spackle. Teen climbed
The boughed over stair. Stole lace to begin again
In darkness, a fingering salt. Print
Delighted the line to lined
Pink. Was doll-sized, weighted out. Was flat-reaped sigh
And dollar bin plaid. Fridays we stayed in
Till in coughed through with dry heat. Men
Grew approximate in their longing for something to mine.
Sippy cup of burn, acrylic camel, and melting kohl
Was a hiding past boyish. We shone with miraculous
Droll. Don’t try to kiss me, she was always saying. Older
Than a watch, the girl who pays starch to hush
Meat. Gargantuan between grown and still us,
I leave her orange street, my wanting ode
",Anne Marie Rooney,"Living,Coming of Age,Love,Desire,Relationships,Friends & Enemies,Social Commentaries,Gender & Sexuality",F
5091,"
                    I Had Just Hung Up from Talking to You
                ","
I had just hung up from talking to youand we had been so immersed in the difficultyyou were facing, and forgive me,I was thinking that as long as we kept talking,you in your car in the parking lot of the boys’ schoolas the afternoon deepened into early evening,and me in the study, all the books aroundthat had been sources of beauty to us,as long as we stayed in the conversationpadded with history like the floor of the pine forest, as long as I thought out loud, made a jokeat my own expense, you would be harbored in that exchange, but the boys were leaving the trackand after we hung up I looked out the window to see the top of the bare January trees spotlit to silvery red, massive but made from the thinnesttwigs at the ends of the branches at the ends of the limbsthey were waving and shining in a lightlike no other and left only to them.
",Jessica Greenbaum,"Living,Sorrow & Grieving,The Mind,Time & Brevity,Relationships,Friends & Enemies,Nature,Winter",F
5092,"
                    A Poem for S.
                ","
Because you used to leaf through the dictionary,
Casually, as someone might in a barber shop, and
Devotedly, as someone might in a sanctuary,
Each letter would still have your attention if not
For the responsibilities life has tightly fit, like
Gears around the cog of you, like so many petals
Hinged on a daisy. That’s why I’ll just use your
Initial. Do you know that in one treasured story, a
Jewish ancestor, horseback in the woods at Yom
Kippur, and stranded without a prayer book,
Looked into the darkness and realized he had
Merely to name the alphabet to ask forgiveness—
No congregation of figures needed, he could speak
One letter at a time because all of creation
Proceeded from those. He fed his horse, and then
Quietly, because it was from his heart, he
Recited them slowly, from aleph to tav. Within those
Sounds, all others were born, all manner of
Trials, actions, emotions, everything needed to
Understand who he was, had been, how flaws
Venerate the human being, how aspirations return
Without spite. Now for you, may your wife’s
X-ray return with good news, may we raise our
Zarfs to both your names in the Great Book of Life.
",Jessica Greenbaum,"Living,Health & Illness,Life Choices,Relationships,Friends & Enemies,Religion,Judaism,Yom Kippur",F
5382,"
                    Growing a Bear
                ","
Growing a bear — a midnight occupation, the need for which you perhaps first realizedwhen you saw the wrong kind of shadow under your chin — a convex when you expectedconcave, so now it’s clearyou’re getting older. Your wife was in the showerand you wanted to step insideand soap her up like you did in college when she said“I’ll shower with you, but I’m leavingmy underwear on,” and you enjoyed herin every way you could enjoy a person with soap.You didn’t join your wife in the shower.She’s gotten funny about letting you see hershave her legs or wash herself anywhere.You think she read it somewhere — that letting your husband see you pluck anything,trim anything, apply medicine to anything,will make him feel like he’s furniture.It’s exactly on cold nights like these that the basementis not as forbidding as it should be, despite the factthat you have to put gloves on in what is part of  your own home.Downstairs, a large bathtub, kept, for some reason,after remodeling. It is there that your bear will be grown,by you, though you have no idea how. Probably wishingis most of it; fertilizer, chunks of raw stew meat,handfuls of  blackberries, two metal rakes, and a thick rugmake up the rest. Then water.You get an e-mail from a friend late at night saying he can’t sleep. You write back “I hope you feel sleepy soon” and think how childish the word “sleepy” is. And you’re a man,older than most of  the people you see on television.You haven’t even considered how your wife will feelwhen you have finished growing your bear. You could write a letter to her tonight, explaining how your lifewas just so lacking in bear: “Janet, it’s nothing you’ve done — clearly you have no possible way of supplying me with a bearor any of the activities I might be able to enjoy after acquiring the bear.” It might just be best to keep the two worlds separate. Janet clearly prefers things to be comfortableand unchallenging. Janet soaps herself up. Janet puts herselfto bed, and you just happen to be next to her. You go on your weekly bike ride with Mark and tell himthat you’ve been growing a bear. An eighteen-wheeler flies by and he doesn’t seem to hear you — plus he’s focused on the hill. You think about how not all friends knowwhat each other sounds like when struggling andbreathing heavy. Past the age of college athletics,most friends don’t even know what each others’ bodieslook like, flushed, tired, showering, cold.
",Hannah Gamble,"Living,Disappointment & Failure,Life Choices,Marriage & Companionship,Midlife,The Body,Relationships,Friends & Enemies,Home Life",F
5557,"
                    On the Bus Someday
                ","
Of  that string of memories about our lost friendship I rememberbeing invited places as a pair, like a comedy team; and afterone party, our self-parody of our own stammeringspeechlessness when introduced to Henrik, the Swedish godauto mechanic; our twin, garish, purple-flowered swimsuitsfrom Kmart, outlining, around Texas, our samenessand differences; our dual waitressing shifts across town,and the long phone calls that followed with their emphaticreiteration of every stingy six-top ordering candy-flavoredalcoholic drinks; the after-work visit where we brayed,stomped, then blinked stupidly (while the needle hitthe LP’s end) at the empty fifth of gin left on the coffee table,prompting a dim: Uh oh; your imitation of your mother’shabitual and by-the-way inexplicable confession about youto shoe salesmen: She has a  funny foot; the apartments,the Olivettis, the boyfriends, all the thoughts exchangedunedited like an experiment of the big, walk-in consciousness,which we might have assumed the verbal equivalentof sex for friends, and whatever closeness meant, we wantedas much as we could have, it was our post-graduate workin The Humanities. Even now, I can’t resist striking upa conversation while standing on line, any line, or introducingmyself enthusiastically to whomever I am introduced,but the truth is I am not looking for new friends at this point;I am trying to locate the lost ones, the ones who leftthrough the hole of an argument decades ago,a time more panicked and carefree than any other, except maybethe early years of motherhood, which I missed sharingwith you on playground benches. But surely I will see youon the bus someday, and your greeting will packageour jokes, advice, tears, book talk, our years of reliance.And so I will expect you will tell me how much I havemisunderstood and wrongly assumed in these descriptions,because I never expect those people who have matteredto remain completely gone, even through death, or rebuke.And of course I have to remember what parted us,that I found faults with your other friends, that I spokeas critically and crassly about them as I did about my own person,and to this day I have to be careful of that trait, my junkyarddog of expression, safe only with me on a too-long leash. Here,again, telling you everything with no reason but formemory’s insistence that I string an apology from what I see.
",Jessica Greenbaum,"Living,Sorrow & Grieving,Time & Brevity,Love,Break-ups & Vexed Love,Relationships,Friends & Enemies,Philosophy",F
5962,"
                    At St. Malachy’s Church
                ","



i.m. Marty Crickard



I came to light a candle for a friendbut Jesus had a really bad mustacheand those were only pinpricks in his palmsso I passed on.I came to light a candle for a friendbut Joseph’s hands were manicuredand soft as Fairy Liquid handsI could not light one there so I passed on.In the corner was a fellow with a cowled robeand a tonsure like a saucer — he palmeda young and curly blonde Adonis — so Ipassed on then to Benoît-Joseph Labre,a tattered man whose wide eyes blazed,he looked quite mad, had beggar’s hands,I liked him. I lit two dozen candles, didn’t pay,and nicked this book on him before I left.I did all this in honor of my matchless absent friend,whose honest calloused workman’s handsmaintained the half of Belfast,and nothing’s been the same since he passed on.
",Paula Cunningham,"Living,Death,Sorrow & Grieving,Relationships,Friends & Enemies,Religion,Christianity,The Spiritual",F
6006,"
                    Ghazal for White Hen Pantry
                ","
beverly be the only south side you don’t fit ineverybody in your neighborhood color of white henbrown bag tupperware lunch don’t fill youafter school cross the street, count quarters with white friendsyou love 25¢ zebra cakes mom would never let you eatyou learn to white lie through white teeth at white henoreos in your palm, perm in your haireveryone’s irish in beverly, you just missin’ the white skinpray they don’t notice your burnt toast, unwondered breadyou be the brownest egg ever born from the white henpantry in your chest where you stuff all the Black indistract from the syllables in your name with a white grinkeep your consonants crisp, coffee milked, hands visiblenever touch the holiday-painted windows of white henyou made that mistake, scratched your initials in the paintan unmarked crown victoria pulled up, full of white menthey grabbed your wrist & wouldn’t show you a badgethe manager clucked behind the counter, thick as a white henthey told your friends to run home, but called the principal on you& you learned Black sins cost much more than white ones
",Jamila Woods,"Living,Coming of Age,Life Choices,Relationships,Friends & Enemies,Philosophy,Social Commentaries,Class,Race & Ethnicity",F
6018,"
                    The Tree Agreement
                ","
The neighbor calls the Siberian Elma “weed” tree, demands we hackit down, says the leaves overwhelmhis property, the square backyard.He’s collar-and-tie. A weed tree?Branches screen buildings, subway tracks,his patch of yard. We disagree,claim back the sap, heartwood, wild bark.He declares the tree “hazardous.”We shelter under leaf-hoard, crosswayfor squirrels, branch house for sparrows, jays.The balcony soaks up the shade.Chatter-song drowns out cars below.Sun branches down. Leaves overwhelm.The tree will stay. We tell him “no.”Root deep through pavement, Elm.
",Elise Paschen,"Living,Life Choices,Relationships,Friends & Enemies,Home Life,Nature,Trees & Flowers",F
6160,"
                    New Friend
                ","
I was making a new friend,
blonde-gray, a living opal,
pellucid, also reminding me
of a green apple
napping underneath its tree,
where I have tumbled too,
being of an age, “elderly”
but undepressed, she
tall enough to change
the smoke alarm — sharing
a ripeness that we liked comparing,
bosses who couldn’t see us,
perforation by divorce,
retirement, and stairs.
One lunch that I was looking forward to,
the first thing on her mind — 
“Do you believe in the Occult?” — 
“Merline! No, I don’t think so.”
She was in an auditorium — 
her older, deader sister sat
right down beside her
with a message — a large figure
not her body but a sum — 
what did it mean? I’d thought
one of us leaned forward at the lectern
but a ghost was there, holding sway,
or forth. Well, it came true — 
she’s richer by that sum — 
and urges making sure
to be attentive to my dreams.
She knows that it will happen — 
I’m her friend, as the Occult has been so far.
I didn’t want my brother
appearing in a dream
to bring me news of unexpected
income — if only I would pray
about it first — to the God
who had my brother die
after all. And certainly not
my sister prophesying ill
on my behalf. I guess I’d stand up,
put on a mike, look out at all
the empty faces, make them
look alive, and even cheer.
Had I remembered a firsthand poltergeist,
a temptatious legend ... 
I guess I’d accept a sleek Angora bunny
in a mohair hat, or magic
like a two-dollar bill, ask for
a life my brother could have back.
",Sandra McPherson,"Living,Death,Growing Old,Life Choices,Sorrow & Grieving,Relationships,Family & Ancestors,Friends & Enemies,Religion,God & the Divine,Mythology & Folklore,Ghosts & the Supernatural",F
6296,"
                    Sonnet for Brett Foster
                ","
I was reading Jeffrey Goldberg’s new piece
In The Atlantic — it was the one about
President Obama’s decision not
To be persuaded by a commonplace
That our credibility hinges on the use
Of swift and massive lethal force despite
Pressure even from his own Cabinet
Appalled that Assad shelled Ghouta with sarin gas — 
When I thought of your poem on the way
Of denial, “Via Negativa,” whose lines
Celebrated their (your rhyme) reticence.
Why am I even talking this way to you?
I watched you being buried, yet in the end
I wonder if I had ever been your friend.
",Drew Swinger,"Living,Death,Sorrow & Grieving,Relationships,Friends & Enemies,Arts & Sciences,Poetry & Poets,Social Commentaries,History & Politics,War & Conflict",F
6314,"
                    Camera Eulogia
                ","
Herodotus says the king made a bowl to leave behind
the memory of a number. We don’t know the number.
We don’t know if it was divisible by two or three.
I want, at the moment, the number to indicate
a ratio, part of a proportion, because the measurement
of the earth depends on this, the balance among things,
the snow at the bottom of the hill, the gold garage light
caged in a tree, my love for my friend and the distance
between us, which I can’t bear.
I made a pinhole camera to demonstrate proportion,
and everything bright hovers on its milky eye,
and here is the catalogue of what hovers there
smaller than itself: the blue horizon and the dash
at the stoplight, a shell night-light, the gazing ball
of the sun going down against the white back fence,
which made it look like night in the woods lit
from underneath on the wax. I held these things
yesterday, along with two pearls that are spheres
hanging from my living room ceiling.
My friend is smaller now, and if I held my camera up
to her, she would give off enough light to hover
pocket-sized in my hand, and grand in the world.
",Michelle Mitchell-Foust,"Living,Death,Sorrow & Grieving,The Body,Love,Heartache & Loss,Relationships,Friends & Enemies,Arts & Sciences,Photography & Film",F
6320,"
                    The Ash
                ","
like a single branch of ash
honed to the handle of an axe
and made to take the hand
of a woodsman as he throws
his body weight to fell
all the ash has sown,
I turn your words although
the line you spoke was simple
",Isabel Galleymore,"Living,The Mind,Relationships,Friends & Enemies,Nature,Trees & Flowers",F
6489,"
                    Catch-All
                ","
Mother Dear, never apologize for nettles
I yanked in fury
from Lottie Shoop’s side yard — 
they stung me into seeing
fairy mosses lilypad
her middened juniper,
the quivering gobble of her chin,
teacup clicking dentures as she sprang
up into her wattle hut
and broke a rib
of aloe vera — 
gel belling the top of that claw goblet.
It didn’t cool the sting, and yet, noticing
sunshine thumbing plums in a string
catch-all — 
I was already well.
",Danielle Chapman,"Living,Health & Illness,Life Choices,Youth,Relationships,Family & Ancestors,Friends & Enemies,Nature,Trees & Flowers",F
6567,"
                    Three Men Walking, Three Brown Silhouettes
                ","
They remember the dead who died in the resistance.   
It is in sweet tones that they speak of them.   
They shake their heads, still, after the dinner
Walking back to the car, while an evening snow   
That has started windlessly, white from pearl-gray,   
Falls into streets that are already slushy.
They shake their heads, as we do when there is something   
Too strange to believe,
Or as a beast does, stunned by a blow.
“To die in the resistance,”   they say, “is to fail   
To turn into slush, to escape this ugliness.   
It is at once to leap, a creamy swan,
Upward.”   Three voices: oboe, piano, cello.
The high one wishes to be pleasing, the middle   
To be practical, the deep to persevere.
A movie theater lobby in front of them
Throws its light on the sidewalk, like a woman   
Swiftly emptying a bucket of water:
The flakes are falling in its yellow light.   
Then they pass a café, its light red neon,   
Then a closed pharmacy.
                                    —They pull sharp air
Into their lungs, a pain that is a pleasure.   
“Try to live as if there were no God,”   
They don’t say, but they mean.
A recollection of purity, a clean
Handkerchief each man feels in his own pocket,
Perturbs them, slows their pace down. Now they have seen
A yellow stain on a pile of old snow
Between two parked cars, where a man has peed:   
The resistance. The falling flakes, falling
On the men’s hats. And now
The snow grows heavier, falls on their stooping shoulders.
",Alicia Ostriker,"Relationships,Friends & Enemies,Social Commentaries",F
6680,"
                    The Delicacy
                ","



for M.H.



Friend, remember how you showed us beasts love beauty?
We were wading in your lake with bluegills and you said,
Be careful, you will lose your beauty marks
To their little jaws. We were a delicacy. From us they purchased
The darkest part of the skin, only what contrasts on us.
And it was more than a pinch or sting,
It’s a sensation of hunger
That makes us spring off the bottom and swim out deep
And safe. “No blue stripes on cheeks; no red on fins;
Old individual’s belly coppery red or brassy.”
As others see you, I think these indicate,
Who would have you all one shade then wouldn’t have you.
At your full table later, over muskellunge and lemon,
We read in the book the fish that liked us
Has certain maxillaries “wholly wanting.” Your gourmet bluegill:
It lives in the eye of the beholder, it swims the vitreous
Humor, would eat even your blind spot!
But we think we can paddle out there until all
Goes dark, and we are wholly desirable, and too much.
",Sandra McPherson,"Relationships,Friends & Enemies,Nature,Animals",F
7181,"
                    Friendship’s Mystery, To my Dearest Lucasia
                ","
1 Come, my Lucasia, since we see
   That Miracles Mens faith do move,By wonder and by prodigy
   To the dull angry world let’s prove
   There’s a Religion in our Love.2 For though we were design’d t’ agree,
   That Fate no liberty destroyes,But our Election is as free
   As Angels, who with greedy choice
   Are yet determin’d to their joyes.3 Our hearts are doubled by the loss,
   Here Mixture is Addition grown ;We both diffuse, and both ingross :
   And we whose minds are so much one,
   Never, yet ever are alone.4 We court our own Captivity
   Than Thrones more great and innocent :’Twere banishment to be set free,
   Since we wear fetters whose intent
   Not Bondage is, but Ornament.5 Divided joyes are tedious found,
   And griefs united easier grow :We are our selves but by rebound,
   And all our Titles shuffled so,
   Both Princes, and both Subjects too.6 Our Hearts are mutual Victims laid,
   While they (such power in Friendship lies)Are Altars, Priests, and Off’rings made :
   And each Heart which thus kindly dies,
   Grows deathless by the Sacrifice.
",Katherine Philips,"Love,Infatuation & Crushes,Relationships,Friends & Enemies,Valentine's Day",F
7408,"
                    Solitude
                ","
Laugh, and the world laughs with you;
Weep, and you weep alone;
For the sad old earth must borrow its mirth,
But has trouble enough of its own.
Sing, and the hills will answer;
Sigh, it is lost on the air;
The echoes bound to a joyful sound,
But shrink from voicing care.
Rejoice, and men will seek you;
Grieve, and they turn and go;
They want full measure of all your pleasure,
But they do not need your woe.
Be glad, and your friends are many;
Be sad, and you lose them all,—
There are none to decline your nectared wine,
But alone you must drink life’s gall.
Feast, and your halls are crowded;
Fast, and the world goes by.
Succeed and give, and it helps you live,
But no man can help you die.
There is room in the halls of pleasure
For a large and lordly train,
But one by one we must all file on
Through the narrow aisles of pain.
",Ella Wheeler Wilcox,"Living,Disappointment & Failure,Relationships,Friends & Enemies,Social Commentaries,Farewells & Good Luck,Graduation,Toasts & Celebrations",F
7523,"
                    Going to Connecticut
                ","



—for J.R.



More than a third of a century later,
meeting for the first time in almost all those years,
we face each other’s still somewhat familiar faces
across a table in a California restaurant,
and wonder why we did it, why we suddenly said
that night in July in Greenwich Village
“Let’s go to Connecticut,” and got on a train
and ended up at midnight in Old Greenwich, Connecticut,
holding hands on an empty road that wound past
serious grown-up sleeping houses ....
Well, I was fifteen, you were nearly twenty-one, we were experimentally
“in love,” and I guess it must have seemed
like “something to do”—better than Remo anyway,   
or the coffee houses, or the Eighth Street Bookstore,
even, in that scratchy heat,
better than Jones Beach: the long low
sober train boring into a wall of black, the alien   
townships spurting past on either side
(nothing very built up then),
each with its deserted, brilliant platform
malting for the next day’s passengers, the real   
people who really needed to ride that train.
How cindery the windows were,
and spooky with moths outside the glamorous
club car where we sat with sodas   
on itchy plush reclining seats!
And how the crickets simmered   
where we got out, dizzy on 7UP!
Remember the hedges—lilac, honeysuckle—
along the way, as we walked toward
we didn’t know where?
                                 We kissed a little
under one, tasting salt and 7UP   
on each other, not sure what next
or where, then peered at
the shadows on lawn after lawn, the dim
bulk of chimneys, shapes of shutters,   
here a trike, there a plastic pool,
and couples snoring, mysterious,   
behind those tall white walls,
until we got embarrassed, still not sure what next,
retraced our steps, boarded another train,
and were hurried back to where we came from,
feeling like voyeurs, like trespassers.
",Sandra M. Gilbert,"Activities,Travels & Journeys,Relationships,Friends & Enemies,Men & Women",F
7524,"
                    Thirty Years Later I Meet Your Seventeen-Year-Old Daughter the Poet
                ","



in memory of R.I.S.



1.
Would I know her anywhere, this child
who never knew you except in photographs?
She has your high clear polished forehead, but   
“No, my sister has his dimple, the cleft
in his chin ...”
                         Tight curly hair (like yours)
drawn back, and your face, thinned, refined,   
to a girl’s—you in a girl’s body, you
(thick, muscular, tempestuous)
newly slight, polite: you in a neat   
print skirt, loose black blouse!
Now a seventeen-year-old classicist—
“Latin’s my favorite”—you translate
Catullus, write tidy sonnets, envy the sister   
who remembers the dead father,
but (as you always did) adore your mother   
and walk with your head thrown slightly back   
as if the weight of thought were hard to bear.
I rock in my teacherly chair.
She’s shy, constrained.
“I don’t want to read my father’s poems,   
they’re all in tatters in the closet,
they scare me.”
                        I tell her
I’m kind of a long-lost aunt, tell her
about the photo of you as (you said) “the young Shelley”—
about your huntsman’s bow, opera, baseball,
endless games of chess in the dorm parlor with you
boasting your prowess.
                                  And she’s embarrassed,you’re embarrassed, living in her blood,
to think you ever acted like that!2.
When you were a man, a thirty-seven-year old,   
long after our last fight, last kiss,   
you OD’d on morphine
and disappeared into the blanks   
that always framed your mind.
But she’s sent two poems and a thank-you note,   
and her handwriting—yours—hasn’t changed.   
“It meant a lot to me to talk about my dad,”
you scribbled with your new small fingers.
I want to believe this, want to believe   
you’re really starting out again!
Do me a favor:
                      forget
Catullus, Horace, love and hate
and think, instead, of the epic
cell, the place where the chromosomes   
are made and made for a moment perfect.
Translate those lines from Virgil
some of us once liked to chant,
the ones about beginning, about those who first   
left Troy to seek the Italian shore.
",Sandra M. Gilbert,"Living,Death,Relationships,Friends & Enemies,Arts & Sciences,Poetry & Poets",F
7686,"
                    Days of 1994: Alexandrians
                ","



for Edmund White



Lunch: as we close the twentieth century,
death, like a hanger-on or a wanna-be
            sits with us at the cluttered bistro
            table, inflecting the conversation.
Elderly friends take lovers, rent studios,
plan trips to unpronounceable provinces.
            Fifty makes the ironic wager
            that his biographer will outlive him—
as may the erudite eighty-one-year-old
dandy with whom a squabble is simmering.
            His green-eyed architect companion
            died in the spring. He is frank about his
grief, as he savors spiced pumpkin soup, and a
sliced rare filet. We’ll see the next decade in
            or not. This one retains its flavor.
            “Her new book ...” “... brilliant!” “She slept with ...” “Really!”
Long arabesques of silver-tipped sentences
drift on the current of our two languages
            into the mist of late September
            midafternoon, where the dusk is curling
Just thirty-eight: her last chemotherapy
treatment’s the same day classes begin again.
            I went through it a year before she
            started; but hers was both breasts, and lymph nodes.
She’s always been a lax vegetarian.
Now she has cut out butter and cheese, and she
            never drank wine or beer. What else is
            there to eliminate? Tea and coffee ... ?
(Our avocado salads are copious.)
It’s easier to talk about politics
            than to allow the terror that shares
            both of our bedrooms to find words. It made
the introduction; it’s an acquaintance we’ve
in common. Trading medical anecdotes
            helps out when conversation lapses.
            We don’t discuss Mitterrand and cancer.
Four months (I say) I’ll see her, see him again.
(I dream my life; I wake to contingencies.)
            Now I walk home along the river,
            into the wind, as the clouds break open.
",Marilyn Hacker,"Living,Time & Brevity,Activities,Eating & Drinking,Relationships,Friends & Enemies",F
