,Title,Poem,Poet,Tags,gender
4532,"
                    john brown’s
                ","
fine parchment     face
suddenly     chantilly
lace    his torso     a doily
perforated     twinkling
with sweet     patient   fungus
shiny maggot-
milled    one old gold trinket    slipped
between two ribs
his legs  folded  and cold
he   too   was somebody’s
honeybunch    and heartleap
his jaw an ox-bone
his eyes full     of lake
his burring voice    booming  out
bold songs     likejohn bro-own’s    body
da-da da-da  da  da    da",Geraldine Clarkson,"Living,Death,The Body,Social Commentaries,History & Politics,War & Conflict",F
4546,"
                    Temporary Vows
                ","
I hold two fingers to my head,
trigger my thumb, I say pow.
I slice my throat with a single stroke,
pull an invisible blade
vertically along my vein.
Remember the deaths we did together?
Twiddling oven knobs in the air
then thrusting our chins to inhale?
I loved you so much
during that experimental play
when you slowly leant forward to nick
your femoral artery then quietly
bled out in your seat until curtain call,
blood only we saw.
As well as death, we’d mime marriage.
I’d slide on a spectral ring
and you’d shiver at the thrill
of my thumb and fingertip
sealing the deal for a second till
the thought melted back into your skin.
I am proficient at beginnings,
the Air Year: the anniversary prior to paper
for which ephemeral gifts are traditional.
Only after our rings became solid
silver did they truly disappear.
Now the house is a mime scene.
Mime blood all over the floor,
trodden into carpet fibers,
shirts, bras, dried to an airy crust
under my nails. I slit
my neck at the traffic lights,
pow on the train, I suspend
my non-knife above my head,
“see what you’re making me do.”
Red whirls rise from the cuts.
All these huge thoughts come to
nothing. My shadow is
the chalk outline of a woman
who did not jump.
",Caroline Bird,"Living,Death,Time & Brevity,Love,Break-ups & Vexed Love",F
4553,"
                    Eurydice, Run
                ","
Just like  Jesus     I   am   a time   machine     I   go   away  I   come   back     they won’t   let   me   watch    things   die
and     the  spy   in   the   spine     a   hearse   of  sense  and  rumors     a bundle      of   all   that’s    possible    in     a body
tied  to   its      back    with   the  babble    of    hypocrites        and    dirty   rivers          if    you    fall   asleep    in yellow
and    awake      in     a  bed   of   cotton  wool   with    a  star   of   nails   where     your   heart   should   go     and   the
cosmetics     of     wartime     blood  lipping wax     in    a   factory     basement    attached   to  a   slab   of   maple      you
do   not  have   to  love  that man      to  slice   his lips      and   scream        what   divination  turned  into   demon   by
ignoring    you    alone    can    remember     and      revert     to    God     I   give    the   woven   whisper   of   a kid   to
her    first   brown   doll    mounted     to     a   branch     of     song       she    sings       reasons     that   we   fear      ourfeelings—   To   the  dice   in   the  tree    she  is   singing    as   the   torches   come   up  throbbing    and    grinning
a crimson  minnow   in   her   last est  lap
",Harmony Holiday,"Living,Death,Time & Brevity,Youth,Social Commentaries,Race & Ethnicity,Mythology & Folklore,Greek & Roman Mythology",F
4554,"
                    Main Na Bhoolunga
                ","



Translation: “I won’t forget.”



my father: sideburns down the length of his face my age now & ripe my age now & alive his husky voice’s crackle like the night’s wind through corn fields of bell-bottoms fields of pomade my mother’s overlarge sunglasses crowded on her face crowded in the only english movie theater that plays amitabh bachchan my mother watching the blown-out screen the smoke spilling from light how he is able to be in all places at once all the places she can’t be the man on the screen a kind of god maybe a kind of god maybe my grief at all places at once replaying their every story a kind of god maybe my father’s nazar his long look his luck-laced lungs breathing my mom’s hands in the theater as they whisper next to my father’s the almost touch blood electric my father watching her his sideways glance on her thick eyelashes so long it’s as if she never blinks my father’s stomach blinks & blinks and a thousand amitabh bachchans blink his insides his heart pumps main na bhoolunga on beat main na bhoolunga in chorus main na bhoolunga the theater singing my mother’s ghost fingers on his palm & maybe this is what falling in love is like: a more handsome man jumbling the intestines a more handsome man belting the song to the woman with the long eyelashes in the theater & you—afraid to blink in case she disappears in case it was smoke this whole time.
",Fatimah Asghar,"Living,Death,Sorrow & Grieving,Time & Brevity,Love,Desire,Relationships,Family & Ancestors,Arts & Sciences,Photography & Film",F
4584,"
                    At the End of the Day
                ","
end- and be-any, make ends hour, at the end on my haze, elf’s well
that ends well, at a fair end, an end as itself, any good must come to
an end, tie is loose ends, end on the line, defanging on the end, end
as sight, coming to a man end, end as took, hour a terrible end, to
end on the ticks, team end, on the semiotics end, light at the end of
the tunnel, choking both ends, does the end justify the bound,
short end on the brand, know which end is is, now-end, toss-end,
you haven’t heard the end on it, follow me to the ends.
",Shira Dentz,"Living,Death,Growing Old,Time & Brevity,Arts & Sciences,Language & Linguistics",F
4585,"
                    Mango hats stood out from the rest
                ","
Canary-yellow dice
aren’t what you think,
seller said in their shop
where they sold
    all things
      canary—
            whistles,
    sweets, frills, perfumes, with hints
     of cherry chance,
a throw of canary.
Much hinges
on
    canary,
Canary said
       in
        their
    shop where they sold sunny
vanes
on canary die.
    Forgive me for
showing
        myself a composed canary, live
or not.
",Shira Dentz,"Living,Death,Nature,Animals",F
4588,"
                    Okean Means Endless
                ","
“It took the herd six hours,”
the Blue Planet voiceover explains,
orcas pushing a blue whale calf
under. Keet, our son points
at the screen, naming them all
one whale, from the greek kētos,
water-monster, “The seas bathed
in calf’s blood.” More, our son
asks, More okean, watches the red
beneath them spreading, More ocean.
“Killer whales,” the voice reminds,
the blue calf’s heart bigger
than all three of ours, its blood could fill
our son’s bathtub for weeks. The orcas
only eat the head, let the rest sink
to the ocean floor, but no, the voice
points out how body born six thousand pounds
lands on the skeleton of a full grown blue,
“Nothing gets wasted in the water.”Look, our son staring, Look,
learning how the deep devours,
blubber separates from bone,
even bone won’t survive long,
eaten by water worms and salt.
Spicy, our son calls any intense
flavor, tears in his mouth, but no,
not over this, the calf’s
blood or its bones, the orcas
swimming through reddened salt,
but over desire, he wants
what he cannot have
or doesn’t want what he is
given, a calf’s heart
in the teeth of a hungrier mammal,
because what else is worth
that much salt?
 
",Julia Kolchinsky Dasbach,"Living,Death,Parenthood,Youth,Activities,Eating & Drinking,Relationships,Family & Ancestors,Nature,Animals,Seas, Rivers, & Streams,Arts & Sciences,Photography & Film",F
4604,"
                    Afterword
                ","
Chile, chocolate, coyote, guacamole, mezcal, peyote,
tomato, ocelot, tequila—the words survive months of siege,
240,000 dead in Tenochtitlan. The Place of Herons,
a place of whiteness, did not survive. Duende, a tiny face
in a calla lily, survived. A bowl decorated with scorpion
and pelican survived. Clay faces full of shadow. Sculptors
who understood light, how it addresses the afterlife,
expecting a great dark to fall.
",Desirée Alvarez,"Living,Death,Arts & Sciences,Language & Linguistics,Painting & Sculpture,Social Commentaries,History & Politics,Race & Ethnicity,War & Conflict",F
4626,"
                    Smell Is the Last Memory to Go
                ","
on my block, a gate
on my block, a tree smelling
of citrus & jasmine that knocks
me back into the arms of my dead
mother. i ask Ross how can a tree
be both jasmine & orange,",Fatimah Asghar,"Living,Death,Sorrow & Grieving,Relationships,Family & Ancestors,Nature,Trees & Flowers",F
4634,"
                    From “The city has sex with everything”
                ","
the city has sex with megan
 when the air shaped like the inverse of Megan
accepts Megan as she moves.
    If Megan is a system of exchange
that floats her labor and her point
  of view in vapor/liquid soup
passàging through her valves
and if her later corpse, collapsing,
 updates its inversion of the air
 even more than did the air displace
when she grew from brown-eyed baby
into strong laboring woman in blue jeans
  and heathered wool,
and if the air and earth draw from Megan’s corpse
  all the energy and minerals
 she pulled from her surrounds
to build her nails and bones and teeth—
 if the exchange doesn’t stop
but only ceases to support her consciousness,
 and if her consciousness was corpse anyway until
it found relation,
 then what demises
is the potential for the human social,
and another sociality
 will unbutton my whole shoe
and tongue hang limp,
  what sex is for but stops me
 at the barrier, a pixelated
glamour reef though very
   close and simple, smell a
  flurry, parapluie paraphrase,
 energy funneled through a shape.
You filtered chemical
 information in such a pointy
fulgent scrambled way, in the city
    and outside the city in the vernal zones
   and aqua zones the city shaped, flow-charted, realist
 trucked. The city caved under
     when the zones rose and lapped around the pilings,
 manged foundations green,
      rotted the teeth out of the mouth of the city,
 harbor high-rises
dark and blown. The city is extremely fragile tender
 human mesh and will be mush
    and mushrooms grow in, there is room in, ruins
roam the rearticulated harm.speech by a flaneur—no a flaneuse—
On my face, D. folliculorum are relaxing
 like Tenniel caterpillars leaning on mushroom stalks
  against the bases of my hair follicles
 which provide shelter and shade.
These critters are peculiar to
   the ecology of the human face
     which I take around the city
     open, close   it is my means
    of feeding   I rely on
  changing its shape
in response to others’ faces and postures
  to reduce my risk and increase my safety
   and my likelihood of being
    included in the group’s collective
      life. I smile a lot and hope it
     don’t look fake.
",Catherine Wagner,"Living,Death,Love,Desire,Nature,Social Commentaries,Cities & Urban Life,Money & Economics",F
4653,"
                    Mediastinum
                ","
I thought very hard and thought of nothing.
—Jesse Ball, Census
In one segment of the landscape, a hyena drags her clitoris
across the plains, a dust perfuming up. Cicadas pulse the segment,
a femur filled with rain. It is a lush grassland within which
the greens have sprouted through the exposed joints of animals.
This seems to be a metaphor for growth and resistance. A
single singed dollar rolls through the wind. I read
a book that imagines, among other things, a world without
trees. I wrote a book that imagines, among other things, a world
without men. The book splayed open on my parents’ dresser,
an early part of the book. People do this when they no longer
want to see information. I no longer want to see information.
In another segment, a series of weasel oil candles, such is
the cure-all in this aspect of land. Mostly the candles are not
lit. At night the moon makes the earth shine like bottle
flies, a glimmer here and there where a lachrymose flame
continues on. A god peeks past the clit of the hyena
disapprovingly, as evidenced by their glare and nod. But I
want a god to glare and nod. I want a god to do anything at all
with my debts. In another segment, my grandmother
lives and she watches a pack of lionesses feasting inside
the rib cage of a zebra. At first, she tells us, she believes
the zebra to be sleeping on her side, but the lions move
her skin under the membrane of bones.
It’s like I always say: The evenings wait for the kind of
death we get and we are so very fond of the evenings.
In another segment, the last one, we know it to be last
because a single woman is braiding her hair in a desert.
We have been here before. An animal raises her leg.
",Natalie Eilbert,"Living,Death,The Body,The Mind,Relationships,Family & Ancestors,Nature,Animals,Religion,God & the Divine,Social Commentaries,Gender & Sexuality",F
4677,"
                    On Teaching My Son How to Mourn
                ","
I tell him to touch his toes. He reaches for them in a squat.
He stabs them with his little fingers. One toe. Two toes.
Then we say our letters, spell out all the sounds we will deliverbecause the death of a child is no small death.
I extend to him an open palm where he makes a fist
and slams it into my hand, a form, he wearily shouts,
is “a butterfly coming home!” We play “give me a five”
and continue swatting at the butterfliesuntil the sun goes down.
I don’t recall ever playing with my mother like this.
Late one morning, my son caught me pinching
the sides of my head, my face wet from so much crying.
He punched my arm, which knocked one hand off
of my face. Ashamed that he saw me, I laughed very loudly
which brought him concern and happiness. He never
mentioned it again and I never forgave myself.My good son, running through the garden
in giggles. He is waiting for me to catch him. Once
I pretended to have fallen in a pit. I did not tell him
it was a grave. Very quickly he sprinted over and stood
beside my body. “Your hand!” he demanded.
Like a little father. I gave him my hand.
“Now, the other hand!” I give him the other.
",Khaty Xiong,"Living,Death,Parenthood,Sorrow & Grieving,Relationships,Family & Ancestors",F
4709,"
                    His Suicide
                ","
He looked down at his withering body and saw a hair near his navel, swaying.   And now he saw his other hairs rise up.   He felt a hectic current in his veins. Looking within, he saw the bubbling of his blood.   He cursed his fever, saying: “It is the chemistry of prayer. It increases in frequency, seeding panic to all my being. My cells swell with the liquid of guilt they fabricate, juices of hatred eat my belly my corpuscles make war in me as they devour each other. My head heats in the combustion of anxiety, I am polluted by the secretions of my soul’s decay, while my brain wears away with the scratching night and day on the encephalograph of prayer. I grow monstrous with the leukemia of the world.”   And he heard the hair say: “Hear me.” And he saw it grow gray as it waved. All his hairs he saw whiten, and, numberless, wilt from their erect electric listening. He saw them topple from their roots. “How dare you!” he cursed them. There surged a brief resuscitation to his body. His heart took heart and pounded twice with the health of fear But then the plague of prayer redoubled and overwhelmed him.   In his feebleness he raged, and said: “I will tear out this evil and free it.”With his withered hands he tore the remaining hairs from his body and head. With his nails he opened his breast, and with his fist he exploded his heart, which erupted, a black and red volcano.   As his brain tasted, for the first time, the birth of his doom, he came a rolling tide, a floating mountain of ecstasy. “I see you! I love you!” his eyes cried, overflowing with his bright blood. “You were the light of the world that are now my gushing tears— the kind and fiery tears of chaos, that wash my eyes with the cure of oblivion.”   “He hears us!” cried his sick blood pouring from his ears. “Even as of old he heard our hair before it perished.”   With his last strength, the chemistry of prayer, a few drops of his blood coagulated. That clot whirled out, free, in the vortex of the universe.
",May Swenson,"Living,Death,Health & Illness,The Body,The Mind",F
4727,"
                    Pocono Lakeside
                ","
As I was guided by the director through the thick space
Of these rooms, worn sparrow brown, and strode
With the August sun on my shoulders across this particular
Acre of grass, nobody had told me this was the place
Where you had summered as a boy.  I have weathered
My fourth decade, older now than you were
When you died. I can barely remember you, yet I can see
You not as my father but as my son. You are age nine.
The downpour divides into two massive stage curtains
Parting. You bolt from the bunk, loudly racing
With your chums down the slippery hill to the dock,
Your cape of a towel flapping as if ready to lift you airborne.
You are the smallest. Still, you always run in the front.
You do not know how beautiful you are, of course, squinting
Against the sun, the flame that escapes behind the gray
Vapor for hours, sometimes for days. You cannot see
That from the beginning it has been eyeing you from afar,
That it has focused its golden spotlight just for you.
",Michele Wolf,"Living,Death,Philosophy",F
4755,"
                    Galah’s Skull
                ","
I find it in a field of feathers, pink-crested,a knuckle of bone picked clean by the wind,a pale mohawk mounted on stone.I bend down. Zeroed out of its head are two sockets, two airy planetsfull with sun, and taking asylum in onea millipede is coiled, a slick black hypnotist.Polished, it spirals in on itselflike one of Saint Hilda’s fossil snakeswe studied in the school chapel’s stained glass. As if the eye could dig itself into the earth then extend a curled feeler out, like a fern.I turn the skull round in my palm like a pebble—it will not settle. Otherwise, all is still: the grasses claw in, the world does not tilt.Even the blue stand of scrub grows over;it has nothing on its mind. But the skull will outlast the summer, a thought cut short,and I will pass it every day as I walkand stop just here, where the air hones its teethon bone, where the mind remembers itselfonly as a shell, and I will mourn what was once a world: one eye rolled to the daylight moon, the other pressed down into the earth. 
",Sarah Holland-Batt,"Living,Death,Nature,Animals",F
4763,"
                    Travel Papers
                ","



Au silence de celle qui laisse rêveur. —René Char



By boat to Seurasaari where the small fish were called vendace.  A man blew a horn of birchwood toward the nightless sea.Still voice. Fire that is no fire. Ahead years unknown to be lived—Bells from the tower in the all-at-once, then one by one, hours. Outside (so fleetingly) ourselves—In a still mirror, in a blue within where this earthly journey dreamingitself begins,thought into being from the hidden to the end of the visible.Mountains before and behind, heather and lichen, yarrow, gorse,then a sea village of chartreuse fronds.Spent fuel, burntwind, mute swans. We drove the birch-lined highway from Dresden to Berlin behind armored cars in late afternoon, nineteenth of June, passing the black cloud of a freight truck from Budapest.Through disappearingvillages, past horses grazing vanished fields.The year before you died, America went to war again on the other side of the world.This is how the earth becomes, you said, a grotto of skeletons. In the ruins of a station: a soaked bed, broken chairs, a dead coal stove.White weather, chalk and basalt, puffins, fuchsia and history shot through with particles of recognition: this one wetted down with petrol then set alight, that one taking forty rounds, this other found eleven years later in a bog.In the station house, imaginary maps, smoke chased by wind, a registry of arrivals, the logs of ghost ships and a few prison diaries written on tissue paper.Do you remember the blue-leaved lilies?   The grotto, the hoarfrost, the frieze?  Through the casements of glass hand-blown before the war, a birch tree lets snow drop through its limbs onto other birches. Birch twigsin wind through glass.Who were we then? Such a laughter as morning peeled its light from us!   You said the cemeteries were full in a voice like wind plaiting willows—fields in bloom but silent without grasshoppers or bees.  What do you want then? You with your neverness, your unknown, your book of things, youwith once years ahead to be lived.Your father believes he took you with him, that you arein an urn beside your sleeping motherbut I am still writing with your hand,as you stand in your still-there of lighted words.Such is the piano’s sadness and the rifle’s moonlight.  Stairwells remember as do doors, but windows do not—do not, upon waking, gaze out a window if you wish to remember your dreamAn ache of hope that you will come back—the cawing flock is not your coming.Did you float toward Salzburg? A windin the mustard fields?—or walk instead beside me through the asylum in Krakow?   Hours after your death you seemed everywhere at once like the swifts at twilight.  Now your moments are cloudsin a photograph of swifts. In the hour held open between day and night under the meteor showers of Perseidwe held each other for the last time.Dead, you whispered where is the road?  There, through the last of the sentences, just there—through the last of the sentences, the road—
",Carolyn Forché,"Living,Death,Activities,Travels & Journeys,Social Commentaries,History & Politics",F
4793,"
                    Shanidar, Now Iraq
                ","
When bones and flesh have finished their business together,we lay them carefully, in positions they’re willing to keep,and cover them over.Their eyes and ours won’t meet anymore. We hope.It’s one of the oldest rules we mostly follow.In the deep Stone Age in Shanidar, now Iraq,someone or all of them laid or threw on the grandfather’s chestwhatever was blooming—St. Barnaby’s thistle, yarrow, hollyhock...His was their only burial before the frost.For millennia, then, the dead might go under with thistle,quantities of red ocher, a chunk of meat.Now we have everlasting bouquets of plastic;now we have hundreds a day to bag and box and pickleto re-cross the Atlantic.Light a row of oil wells and kneelon sand too much embroiled for tombs.Regrettably, something of the smellis of bodies suddenly buried in fallen stones.But some is incense, pinches of pulverized Baghdad risingin ceremonial smoke:dust of combatants, onlookers, miscellaneous limbs,contents of hovels, contents of museums,ancient pollen of yarrow and hollyhock.
",Sarah Lindsay,"Living,Death,Social Commentaries,History & Politics,War & Conflict",F
4794,"
                    The Ghost of Heaven
                ","
Sleep to sleep through thirty years of night,a child herself with child, for whom we searchedthrough here, or there, amidst bones still sleeved and trousered,a spine picked clean, a paint can, a skull with hairSewn into the hem of memory: Fire. God of Abraham, God of Isaac, God of Jacob,God not of philosophers or scholars. God not of poets. Night to night:child walking toward me through burning maizeover the clean bones of those whose fleshwas lifted by zopilotes into heaven.So that is how we ascend! In the clawed feet of fallen angels. To be assembled again in the work rooms of clouds.She rose from where they found her lyingnot far from a water urn, leaving herself behind on the groundwhere they found her, holding her armsbefore her as if she were asleep.That is how she appears to me: a ghost in heaven.Carrying her arms in her arms.Blue smoke from corn cribs, flap of wings.On the walls of the city streets a plague of initials.Walking through a fire-lit river to a burning house: dead Singersewing machine and piece of dress. Outside a cashew tree wept blackened cashews over lamina. Outside paper fireflies rose to the stars.Bring penicillin if you can, surgical tape, a whetstone, mosquito repellent but not the aerosol kind. Especially bring a syringe for sucking phlegm,a knife, wooden sticks, a surgical clamp, and plastic bags.You will need a bottle of cloud for anesthesia.Like the flight of a crane through colorless dreams.When a leech opens your flesh it leaves a small volcano.Always pour turpentine over your hair before going to sleep.Such experiences as these are forgotten before memory intrudes.The girl was found (don’t say this)with a man’s severed head stuffed into her where a child would have been.No one knew who the man was. Another of the dead. So they had not, after all, killed a pregnant girl. This was a relief to them.That sound in the brush? A settling of wind in sorghum.If they capture you, talk.Talk. Please yes. You heard me right the first time.You will be asked who you are.Eventually, we are all asked who we are.All who come All who come into the worldAll who come into the world are sent.Open your curtain of spirit.
",Carolyn Forché,"Living,Death,Parenthood,The Body,The Mind,Time & Brevity,Relationships,Family & Ancestors,Religion,The Spiritual,Social Commentaries,History & Politics,War & Conflict,Mythology & Folklore,Horror",F
4815,"
                    In this order
                ","
A tail, a torso, a tiny face.A longing, a journey, a deep belief.A spawning, a fissioning, a bit of tissueanchored to a psyche, stitched to a wish. Watery. Irony. Memory. My mother, my face, and thenthe last thing she’d ever see, and thenthe last words I’d hear her say: You’re killing me",Laura Kasischke,"Living,Death,Relationships,Family & Ancestors",F
4836,"
                    Special Treatments Ward
                ","
                                        ﻿ISo this is where the children come to die,hidden on the hospital’s highest floor.They wear their bandages like uniformsand pull their iv rigs along the hall with slow and careful steps. Or bald and pale,they lie in bright pajamas on their beds,watching another world on a screen.The mothers spend their nights inside the ward,sleeping on chairs that fold out into beds,too small to lie in comfort. Soon they slipbeside their children, as if they might meshthose small bruised bodies back into their flesh.Instinctively they feel that love so strongprotects a child. Each morning proves them wrong.No one chooses to be here. We play the partsthat we are given—horrible as they are.We try to play them well, whatever that means.We need to talk, though talking breaks our hearts.The doctors come and go like oracles,their manner cool, omniscient, and oblique.There is a word that no one ever speaks.                                        II",Dana Gioia,"Living,Death,Health & Illness,Sorrow & Grieving,Philosophy",F
4846,"
                    Dominion Over the Larger Animal
                ","
How many times I have providedFor your death; the apple turned one wayThen the other, an arrangement made, The softer ground. To hold your head As if this mattered, to say what I thinkEssential into your ear,To watch the eye look everywhere to findWhat it does not know it looks for.To fasten you down in the one placeWhere no one can say anything more,Being nothing else but breath leaving,While the man with the needle stands byUntil the signal of how it is time. To believeI know what will happen next; to leave the hill As the body stiffens; to pass each blossomOf blood in the snow as if I understood All I was capable of.
",Sophie Cabot Black,"Living,Death,Life Choices,Nature,Animals",F
4881,"
                    White Buttons
                ","
Having been blown awayby a bookI am in the gutterat the end of the streetin little pieceslike the alphabet(mother do not worryletters are not fleshthough there’s meaning in thembut not when they are meanmy letters to you were meanI found them after you diedand read them and tore them upand fed them to the windthank you for intrudingI love you now leave)Also at the end of the streetthere is a magnolia treethe white kindthat tattersafter it bloomsso the tree winds upin the streetOur naked shivering bodiesmust be at some distancemissing us    come backcome back they crycome homeput down that bookwhenever you readyou drift away on a raftyou like your parrotmore than you like meand stuff like that(dear fatheryou always were a borebut I loved you morethan interesting thingsand in your honorI’ve felt the same about myselfand everyone I’ve ever met)I like to read in tree houseswhenever I can    which is seldomand sometimes neverThe book that blew me awayheld all the problemsof the worldand those of being aliveunder my nosebut I felt far away from themat the same timereading is like that(I am sorry I did notgo to your funeralbut like you saidon the phonean insect cannot crawlto China)Here at the end of the streetthe insects go on livingunder the domeof the pacific skyIf Mary and Josephhad walked the sixty milesto Bethlehem verticallythey would have foundthemselves floatingin the outer pitch of spaceit would have been coldno innsa long nightin the dark endlessand when they began to crythe whole world would thinksomething had just been bornI like to read into thingsas I am continually borne forwardin time by the winds like the snow(dear sisteryou were perfect in every waylike a babyplease tell brotherthe only reasonwe never spokewas out of our great lovefor each otherwhich made a big windthat blew us apart)I think I am coming backI feel shoulderswhere a parrot could landthough a tree would beas good a place as anyYou cannot teach a tree to talkTrees can say    it is springbut not    though bright sunlightcan also be very sadhave you noticed?
",Mary Ruefle,"Living,Death,Relationships,Family & Ancestors",F
4882,"
                    Women in Labor
                ","
Women who lie alone at midnightbecause there is no one else to lie toWomen who lie alone at midnightat noon in the laundromatdestroying their own socksWomen who lie alone at midnight:Hans Brinker, or The Silver SkatesWomen who lie alone at midnightas the first furl of starlightpearls the moon with nacreWomen who lie alone at midnightsending a postcard bearingthe face of a bawling infantwho cries “I am for the new”Women who lie alone at midnightreciting the names of shoesWomen who lie alone at midnightspurting unjustified tears,the kind that run sidewaysnever reaching the mouth,the kind you cannot swallowWomen who lie alone at midnightsinging breast away the burden of my tenderand afterwards burpWomen who lie alone at midnightobeying the laws of physicsWomen who let their dreams curl at the endWomen in a monastery of flamingosWomen who die alone at midnightcontributing to the end, to lost time, to the rain and flies,seeing the bird they saw trapped in the airportsurviving by the water fountainWhat’s more, try it sometimeIt works
",Mary Ruefle,"Living,Death,Social Commentaries,Gender & Sexuality",F
4914,"
                    “No longer if we’ll get cancer but when”
                ","
No longer if we’ll get cancer but when, the doctor said. Now questions accrete around the irritant like pearl: Not when but how? Not how but whom? And then why. And then why not. I take a can of ashes to the beach and empty them into the wind. Outside the trash man collects bottles like a miser rattling his jewels, tossing them onto the growing heap.
",Melanie Braverman,"Living,Death,Health & Illness,Time & Brevity",F
4916,"
                    “I came upon the gnawed torso of a seal”
                ","
I came upon the gnawed torso of a seal, silver fur agleam against the sand like a coin thrown down in a losing bet. What left this bounty of meat on the beach to rot? I watched the neighbor’s small boys skirt the dead seal the way sandpipers tease themselves in the surf, dodging up and back along the body’s shore. “It’s dead,” I told their father as he ambled behind them up the beach. He called to the little boys, his voice borne toward them on the mild breeze. “Boys, come back,” he said, and they did not.
",Melanie Braverman,"Living,Death,Nature,Animals",F
4923,"
                    Thanatos Machine
                ","
You don’t need a machine to do that.A plastic bag will do. But he built it,his tools cast about in the unitwhile he got up his nerve to use it.Nothing more was stored there.A poured cement floor, a triple-locked doorafter door after door down a corridor reeking with the odor of everything over.In heretofore phrases, he left a noteoutlining his Help! in argotso wrought it was hopeless to ferret outhis intent, meant or not.A ball-peen hammer was all she had.The shards cut her. What else had he hid?At least, she cried, he’d thought ahead.He drove home instead.
",Terese Svoboda,"Living,Death,Life Choices",F
4939,"
                    Time of Need
                ","
In the road, a dog. Days dead, that dog. Liliana was walking beside me awhile (I am sure) and I was almost not crying but then found what I was looking for. She heaved it for me—all of it, the stench, the weight—in her thin arms until it was too much. Tired, she dragged the thing by its wasted paws all the way home. Her dress was stained. This is how I learned about love. She did not mind at all the silent, steady distance I placed between us.
",Allison Seay,"Living,Death,Sorrow & Grieving,Love,Heartache & Loss,Nature,Animals",F
4944,"
                    From the First, the Body Was Dirt
                ","



For T.S.



Whose hands touched, first, the headof the penis, the shaft?And was it soft                          or shale?  More rockthan clay.And who pinched firstinto their place the small cups at the base of the ass?                                         Who was itgot down there, on whose knees,and blew—                         and was that passionor panic, the machine that drovethose exhalations?                                        —and howcould we rate the power of thatbreath—breeze or gale or a whisperlike the song the little boy singsto the beetle,                          whose small legs moved in tune like his legs, the legs on that first body, must havemoved, if they did move, when                                                        the dust settled.In my mind everything’s become enormous.But was it ever small like that, the first body?Did it ever sit close to the ants and their pilesof dirt from which that body had come?You were a small boy once, I suppose.You were dirty from the start.  You showed me how to use a cock ring,and why.                          How, without ever paying for a room, to spend two weeks in any city.How two men could fuck and continue to face each otherdirectly             —took my body and showed me,my back on a table, my knees by my head.  Stretched me                          into seeing you were more than a dog.You must be dead by now, though I don’t knowwhose hands prepared you.                                                       Whose fingersfingered, for the final time,all that dark and kinky hair?If the first body was made of dirt,in order to plumb the hollow of that first throat, whose thumb first lodged inside the hingeof that first mouth to force it open?To make the tongue, so it could work,who shoved inside that mouththe shit of a hundred thousand worms?
",Camille T. Dungy,"Living,Death,Love,Desire,Relationships,LGBTQ,Social Commentaries,Gender & Sexuality",F
5010,"
from “The Desk”
                ","

Fair enough: you people have eaten me,
I—wrote you down.
They’ll lay you out on a dinner table,
me—on this desk.
I’ve been happy with little.
There are dishes I’ve never tried.
But you, you people eat slowly, and often;
You eat and eat.
Everything was decided for us
back in the ocean:
Our places of action,
our places of gratitude.
You—with belches, I—with books,
with truffles, you. With pencil, I,
you and your olives, me and my rhyme,
with pickles, you. I, with poems.
At your head—funeral candles
like thick-legged asparagus:
your road out of this world
a dessert table’s striped cloth.
They will smoke Havana cigars
on your left side and your right;
your body will be dressed
in the best Dutch linen.
And—not to waste such expensive cloth,
they will shake you out,
along with the crumbs and bits of food,
into the hole, the grave.
You—stuffed capon, I—pigeon.
Gunpowder, your soul, at the autopsy.
And I will be laid out bare
with only two wings to cover me.Late July 1933
",Marina Tsvetaeva,"Living,Death",F
5046,"
                    Song for Dead Children
                ","
We set great wreaths of brightness on the graves of the passionate who required tribute of hot July flowers— for you, O brittle-hearted, we bring offering remembering how your wrists were thin and your delicate bones not yet braced for conquering. The sharp cries of ghost-boys are keen above the meadows, and little girls continue graceful and wondering. Flickering evening on the lakes recalls those young heirs whose developing years have sunk to earth, their strength not tested, their praise unsung. Weave grasses for their childhood—who will never see love or disaster or take sides against decay balancing the choices of maturity. Silent and coffined in silence while we pass loud in defiance of death, the helpless lie. October 1935
",Muriel Rukeyser,"Living,Death,Sorrow & Grieving,The Body,Time & Brevity,Philosophy",F
5062,"
                    Heraclitean
                ","
In goes the cafeteria worker in her hairnet.In goes the philosophy teacherexplaining the theory of eternalreturn, and Anton Stadler with his clarinet,still owing money to Mozart. Ingoes Mozart. Everyone flopped into the creelof the happy fisherman, everyone eaten.Every river is Lethean,so why should we care if it’s not the same river? I hatehow everything changes, treeto failing term paper, chatelaineto beheaded plotter, drug dealer to narc.The heart softening faster than cerealbut then hardening to a relicwhich turns into another lineof depressed poetry to reciteto the next eager traineeanxious to be more than lint.Going up, you’re also going down, so eitherway, as your mother said, Be nice.When she went in, she was very thin.Earth, air, fire, water, mother.Fish pulse slowly under the river ice.
",Kim Addonizio,"Living,Death,Time & Brevity",F
5083,"
                    Knowledge
                ","
Now that I knowThat passion warms littleOf flesh in the mold, And treasure is brittle,I’ll lie here and learnHow, over their ground,Trees make a long shadowAnd a light sound.August 1922
",Louise Bogan,"Living,Death,Time & Brevity,Love,Desire",F
