,Title,Poem,Poet,Tags,gender
5962,"
                    At St. Malachy’s Church
                ","



i.m. Marty Crickard



I came to light a candle for a friendbut Jesus had a really bad mustacheand those were only pinpricks in his palmsso I passed on.I came to light a candle for a friendbut Joseph’s hands were manicuredand soft as Fairy Liquid handsI could not light one there so I passed on.In the corner was a fellow with a cowled robeand a tonsure like a saucer — he palmeda young and curly blonde Adonis — so Ipassed on then to Benoît-Joseph Labre,a tattered man whose wide eyes blazed,he looked quite mad, had beggar’s hands,I liked him. I lit two dozen candles, didn’t pay,and nicked this book on him before I left.I did all this in honor of my matchless absent friend,whose honest calloused workman’s handsmaintained the half of Belfast,and nothing’s been the same since he passed on.
",Paula Cunningham,"Living,Death,Sorrow & Grieving,Relationships,Friends & Enemies,Religion,Christianity,The Spiritual",F
5967,"
                    McQueen Is Dead. Long Live McQueen.
                ","
There were seven colors of mourning, one was lilac. That kind of blossomalways has its crowd, fanned out, surroundedby crushing likeness, smell of itself.  Fabric has to breathe, at least 2%, like skin.  A little milkfat, elastane even in the gravest print. Not knowing how to grieve can poisonlike a directionless dart. And although fabric has been known to swirl and clasp, be clasped —   without mother there’s only art. To hug the body: a swath, anathema, magical, seventies lace and spacedust, all too far gone to truly love. But to twist it, to learn to hate-want. To sway, tear, burrow, be borrowed, everybody’s animal. To float like water seeking its own,stampede like buffalo, seeking its hide.Face painted on torso on horsehairon chesty silk it’s a deathmaskfor the stigmata slash of the model’s body. • I don’t think I understand what studying is. I listen, I read, I remember, I absorb. I let myself be moved and changed. Is that “studying?” Never five-fingered, you never use them all,  gloves will be like hooves, split-footed, hand-stitched. When concept perceived — a womanly gist, let’s say,or a curve of mind — is more than itself (surpassing,all maw) I make it part of me. I take it in, drink a corrosive. I let it overtake me, change everything it can, lip to tip to rim. My eyes just drink the fabric that coverseach surface of this world. Suck up the plastic through a polished straw. Everything’s inspiration: trees reflected in windows on buildings, distorted busesendless frames, all too glass, so much lens, textures so tall, and once you start to see things this way,vision’s a performance, shocking and true after all these centuries, a Shakespearean volta, like nectar is poison to the occasional queen bee. Everything actually is blurred, not just how you see. Glasses and shoes are solutionsto problems that are real problems, that of blurred world, that of touching the ground. A glass corset for the heart to see out its chest. For without glasses, the eye better seesthe wind, by feeling it and closing against its grains, its grasses. For without shoes, my feet become shoes. When I am really feeling,I get very tired, I fall asleep for the seventeenth timeon the unfinished skirt of glass eyes and lemon  zest hemmed first, grown last. I experience the world as infiniteinvertedness: no wholes broken, just potential fragments straining, skull-like,at the seams. Anything could give.But no, just takes and takes and takes. • I’ve been trying to write the words, “I cried. Cried reallyand wetly, and for good.” Old-fashionedwriting with intense excitement:the spell of quill and ink spill, quelled. What is beautiful, what is terrifying,what is absurd in me? Every possibility that colors are believable, various, not that mirage I thought I’d seen and can be held apart as unreal,too exterior, distinct from each other wildly as sparks to seaweedor flower to meteor. It collapsed, can’t draw it can’t cut it out of itself. There is no color but what’s alreadyinside the eye, no power or invention or new way to wake up in the morning outside the seeing mechanism, our own orbs. Yet I can’t see myself.I can never see you again. I can only see from inside my skulland when I look down I close everything not just my eyes. I wrap my own tender nether flesh in calfskin leather so buttery, melted back together like so: a newborn softenedin its own mother’s milk.• I awoke in a panic (no ma no ma) to the smallest day yet.I dreamed I alreadydreamed all the dreams I’d get. This morning I dressed in my last dress’s last dress, fit only for a genteel gothic murder, covered up well — airtight,would only fit the stabbed one, after bloodlet.Then, like a glove. Who wears it and where?I will, from the bed to the chair. Headrest, clotheshorse.Designer and model: mutually orbiting the best metaphor for bodiless idea. Amorphous, amorous, amoral, immortal. Red is dead, said blue, to you too? Hindquarter-gauze with silver face clampand sickened ears pulled, unskulled. Broken backpiece. Shadow sensible by other than sight. To smell a shadow.To strike it. To trace it later, to measure a body by its line. Light’s so quiet. You’d think its cuttings, its edge-hole,those mousy children, would squeakat least a bit. They run like a stockingdown the leg of the mind. Why not quieter then? There is no body without life.There is no mind without body.There is no without.
",Brenda Shaughnessy,"Living,Death,Sorrow & Grieving,The Body,The Mind,Time & Brevity,Social Commentaries,Popular Culture",F
5987,"
                    Psychomachia
                ","
At the Mind Museum, you can walk to the back,step on several large buttons on the ground,and watch parts of the brain light up: the frontal lobefor decision and memory, the temporal lobefor smell and sound, the occipital for sight. I tryto make my toddler son laugh by hoppingfrom one button to the next, watching each lobelight up along the way, but he will not leave the prisonof his melancholy. My son: how he loves to revisitthe most difficult point of conflict in a picture book,or the moment at which his favorite car heavesa difficult sigh at the pinnacle of a movie’s emotionalarc, or the promise of injury if I take a fall. My son,so distant from other children in his sadness.Just the other day, at the pool, he gazedat the boys and girls splashing and shriekingand said, Look. The children are having fun,as if he were an anthropologist in a foreign land.If these are his musings at age two, one can onlyimagine the life that must follow. Through a dark channelhe was born; to darkness he is most drawn. Easierto write than say the guilt I feel for giving himthe sharp pain of melancholy. My son, alwaysin the world without husk or shell, it is as if his heartthrobs on the outside of his body, as if his brainhas no skull to absorb the assaults that strike it.Today, I watch him writhe in the pain of a tantrum —a typical kid, this is what they do, everyone assures me — and usually I rush in, unwittingly increasinghis sense of emergency. Instead, today, I stand back,relinquish the role of skull and skin, watch his mindunfurl like a medieval tapestry. In that momentof my feigned disinterest, his head is no longer headbut battlefield where Wrath wages a fierce waragainst Patience. He is no longer a little boyscreaming on the ground and throwing plastic trucks;instead he is a creature engaged in a struggleto free his enslaved heart from the monsterswhose foaming mouths and hot fumesand clots of foul blood besiege himas he gathers his thoughts from the unraveling of his universe. Prudentius says that fiery Wrathin her frenzy slays herself and diesby her own weapons",Joanne Diaz,"Living,Midlife,Parenthood,Sorrow & Grieving,The Mind,Relationships,Family & Ancestors,Home Life,Philosophy",F
6043,"
                    Now I Pray
                ","
Ashen face, wool hat bobbing,
the young boy’s eyes dart to me,
then up at the man pulling a rolling
suitcase, whose hand he holds,
then back at me. His legs move
as if without gravity. The man asks:
Do you know a church on this street
that serves free food? I want to say
I know. That the names of churches
on an Avenue called Americas roll
out of me. I want to tell you
it is temporary, their condition:
suitcase, darting eyes, seeking free
food at 9 pm in a big city on a school night.
I want to tell you I don’t for a moment
wonder if that is really the boy’s father
or uncle or legitimate caretaker — 
something in the handholding and
eyes, having watched too many
episodes of Law and Order. I want
to tell you I take them to a restaurant
and pay for a warm meal or empty
my wallet not worrying how
offensive that might be because
in the end hunger is hunger.
I want to tell you I call someone
who loves them — that there is someone — 
and say your guys are lost, can
you come? I want to tell you I sit
down on the sidewalk at the corner
of Waverly and pray — that all
passing by, anonymous shoes
marking the pavement, join
in a chorus of prayer humming
like cicadas in the Delta. I want to
tell you the boy and the man eat food
encircled by the warmth of bodies.
I want to turn the cold night into a feast.
I will tell you I am praying.
",Kathy Engel,"Living,Life Choices,Sorrow & Grieving,Activities,Eating & Drinking,Religion,The Spiritual,Social Commentaries,Cities & Urban Life,Class",F
6057,"
                    After a While, You Win: Death Pastoral
                ","
Someone else’s child, not you, is running and running
down the beach. Both feet dig into the burning sand.
Two others heave one yellow bucket full of sugar-brown
 seaweed, their twin suits flowering 
a conflation of pink over blue behind the water. So
landmark cactus and landmine rock battlefield uphill toward
the early moon’s white horse head and each wave collapses to your
right, unsettles, shouting every half minute: have me, shhhh,
have me, shhhh, halve me, shhhh ",Elena Karina Byrne,"Living,Death,Parenthood,Sorrow & Grieving,Youth,Relationships,Family & Ancestors,Nature,Landscapes & Pastorals,Seas, Rivers, & Streams,Summer",F
6065,"
                    Painted Turtle
                ","
Summer road the ring around the lake, we drove mostly in silence.Why aren’t I your wife?
You swerved around a turtle sunning itself.
I wanted to go back. To hold the hot disc of it and place it in the grass.
We were late for dinner.One twentieth of a mile an hour, I said. Claws in tar. You turned the car around.
Traffic from the direction of the turtle, and you saw before I did, the fifty bones of the carapace,
crushed roman dome, the surprise of red blood.
I couldn’t help crying, couldn’t keep anything from harm.I’m sorry, you said, and let it hurt.
The relief, always, of you in the seat beside me, you’ll never know.
Driving that road next winter, you remembered that place in the road. Your turtle.
During hibernation, a turtle’s heart beats once for every ten minutes.
It cannot voluntarily open its eyes.
",Gretchen Marquette,"Living,Marriage & Companionship,Sorrow & Grieving,Love,Realistic & Complicated,Relationships,Home Life,Nature,Animals",F
6104,"
                    From “The Hindrances of a Householder”
                ","
Jennifer had a tendency to stop in
the street and listen to the neighbors’
problems. She was consoling to them.
Jennifer would look for people in trouble
and offer help, even though
her body was relatively weak, and
she could not carry groceries
for the old people, really.
When the young mothers had issues
they would come to Jennifer because they
knew that Jennifer also had had issues
as a young mother and would listen to them.
Now Jennifer had middle mother issues.
 
 • 
Everything can be illuminated by water
or most things.
The two women in the black of mourning
knelt by the river in exact tandem, and
they spoke softly.
The film, like life itself, had minimal
plot and extraordinary beauty.
The film, like life itself, was
slow and maniacal. And when
we walked the village afterwards
in search of just the right martini
I thought of the same steps I had
taken years earlier in preparation
for mourning, and I was not unhappy.
",Jennifer Bartlett,"Living,Death,Life Choices,Parenthood,Sorrow & Grieving,Time & Brevity,Relationships,Home Life",F
6131,"
                    Cloaca Maxima
                ","
Any, every, thing that was exposed
goes underground and is washed into the Tiber.
This is what some people do
with faces, burying. You see them,
the heavy ones, chests like rivers, their heads
bowed down with great
antlers of thought invisible.
After many seasons, the fronts of their bodies
terribly developed to carry them.
Venus of the Drains, the woman with the scum
at the corners of her mouth who talked
for a long time, scarred by burning, perilous thin,
then told us we had made her day.
It is seen, what should not be seen. It is I sees it.
Shameful, to feel so heavily the shame
of others — to hear and echo
that note always waiting in the voice to be sung.
Do I make it happen
to her by having
face and chest that wash with red?
",Elizabeth Campbell,"Living,Life Choices,Sorrow & Grieving,The Body,The Mind",F
6132,"
                    From “The Wife, Ezekiel & God”
                ","



So I spake unto the people in the morning: and at even my wife died; and I did in the morning as I was commanded.
— Ezekiel 24:18



She is approaching him, God, he sees her
in his eye-edge, a tiny gold speck
getting bigger, scintillating. Her beauty
lashes him with its sword —
but she has heard all this before.
She approaches him, the one who killed her,
and she reeks of life.
He waits for her to dissolve in him, but her grit
encircles his teeth.
He waits for her to become
what he has made her, an angel, passionate
and cold as the dawn,
quietly encased in power,
churning out neutral love and fastened to eternity,
backwards and forwards all the days.
But the world is tangled in her hair.
She is getting closer
and her gold beauty is greening, her face is turning
furious, fury-like, her death
opens around him
and he feels a human fear.
He cannot match her, she has the reins
of creation in her slim white paws, he feels the world
creeping away from him. He makes
to shove her from heaven, let her slip and slumber through the world.
But he cannot grip her.
She gleams through him like heaven through a needle.
 
 the stroll 
God takes Ezekiel for many walks.
He talks about all the things he will do to the people,
this and this and this, and then
they will know who I am.
One day they chance upon a valley of bones
splintering and whitening in the sun.
Shall these bones live? These
bones? Oh Lord. God flings
sinew on the bones, liver, spleen, gristle.
The bodies rise.
Rise without breath, wet clay
glistens in the sun.
He gives breath, as if an afterthought.
Ezekiel tries to see in their eyes, one at a time.
The men not moving but lunging forward like warriors,
eyes ice cold mud seen through mist,
waiting for their souls to snap back in.
They are bruised with an ache
made not by the world.
Their forgotten stories rift their faces,
their deaths now a hole they can walk through.
Home a space that closed after them, rinsed of
the mourning that ran its course.
They glimmer in new reality, still speechless,
as if they were really the miracle ...
But already God has taken Ezekiel by the elbow.
",Petra White,"Living,Death,Sorrow & Grieving,The Body,Relationships,Men & Women,Religion,Christianity,Social Commentaries,Gender & Sexuality",F
6144,"
                    From “more flinching”
                ","
    
 
i came close to his WET dog’s eye & a FAT tear shared animal PAIN sloshed & seeped in between us — “darling I’m sorry you were born a dog & people notice it” , 
2 COME ON IN, WE’VE BEEN EXPECTING YOU
like a clue
we found PEOPLE
in the KITCHEN
in the SUICIDE VEST
with the KALASHNIKOV
such beautiful, desperate weapons
their faces
had to be covered
so we didn’t fall in love
piteously
with the self-same wretchedness
we see in mirrors
a worryingly familiar scene
we’ve lived in will live in
the carnage
going on
behind closed doors
being told, regurgitatingly, “you only get one shot!”
but is it true
you only get one shot
when you get a loaded magazine
& plenty more
where that came from
in the MUNITIONS DEPOT
which I picture in Arizona, right
beside a render farm
and to the left
THE CLOUD
that backs up
and up and up
up
to where
are there edges, Bobby?
INTELLIGENCE tells us
to test the power of names
by naming things, for one thing
to name is to guarantee the end
like a starting pistol
BANG
            you name
                            it         it’s
                         !
                 smithereens
4
I am so indifferent
to the limits
of feelings
I can’t tell the difference
every time someone lifts my flap
the unwashed salad
the unheated leftovers
the sanitary products are standard
but bear no relation
to what I expected
to feel overlaid
with various forms of filth
don’t you sometimes feel
like getting wrapped in a dog towel
and buried in the hardening ground
under the Canadian maple? Do dogs
need to approach death
and back away from it
like I did when the vet injected
deep pentobarbital & his bowels
ejected across the floor tiles
I was there
to inhale his fur and weep
for my benefit
I am not independent
of my feelings this way
of talking about feelings
has fooled each one of us
                             I’d rather be given CBT
                             by a border collie
when there are fewer words around
my arms around
his only
adored and stinking
neck 
dead
up my nostrils
throw me in there with him everything is in the cold awful and I’m not OK and without good reason still here and
 
 
 
 
 
 
feelings
 
 
 
6 JUST A GENTLE REMINDER
A LOT OF WORK
goes into making sex alluring sex
is just this and that
but it seemed, for a moment, that a new
climax had been won when
even the sky fingered me
with a slobbery insistence when
we were retching with so much desire
we created a whole new atmosphere
grabbing at sex things /
using the sick bag to be actually sick in
now the shower curtain is transparent
it’s a way of saying, “I want you too
to have this experience
so that we are more alike
like a sign that life struck once
in a slippy-bits marathon
that began when our eyes were magnets
yanked to each other’s fully-charged
crotches at a picnic
when it was essential
to make every enhancement
to our ‘connection’ by getting seriously indecent
beside the Bluetooth wireless speaker system
until even the trees had to dash inside
to pour ice in their underpants”
while I choked up playing the scene, as we lived it,
united by our pursuit of arrhythmia or
satisfying itches to that
catchy bridge section in Chopin
(I couldn’t wait to come
with Chopin through his melancholic meadow
(not that I approve of background music
(I prefer to foreground the piano
by massaging it loud and all over
until the top layer comes off in my hand
and the pedal squeaks for humanity
(I like to FEEL a piano as an instrument
of interruption and consciousness
(though I also like to take light swims, to get away
from what I FEEL (today I felt
jelly beans resemble kidneys))))))
which throbs like everyone grieving
 
 
 
 
 
7 HERE, HAVE A NEW PUPPY
said the Russians to the French
to soften the dog-loss
but mostly the dog’s image the image
is the greater likeness
except we never seem to run out of images
sometimes something in an image
runs through me and that is very common
as is reading about something
that’s happening to someone outside of me
until I know someone outside of me
without any knowledge
it is a test for my knowledge
to hang around until morning
practically all mornings are news to me
practically all knowledge is news to me
practically all news is images
going very fast around the world
so we have to guzzle them
like wrapped food
— hot and on the run —
in one end and squitted out the other
[pics or it didn’t happen]
until I’m fat with implications
and containing not a sausage
 
9
I love a good weepy
dog-meme as much as the next crybaby
and nauseate irregularly
when the gifs load automatically
his hairy body
into my hairy body
unfairly the dog
becomes the shape of 2:13 p.m.
in me on a Tuesday
if we accept the world as totally fucked
there’s a lot worse coming
than dog hairs in macaroni cheese dog hairs on pillows dog hairs in rented flats in bathtubs in my hair in my dog’s hair in your short & curlies between my teeth in coagulant soap bars
some people are revolted
by dogs and dogs
are not up for revolting
I am revolted
when dogs are lacking
what if he did lick my cheeks
by which I mean “buttocks”
which were coated in whipped shea butter and
heavily comestible
it’s obvious he’s related to a father
he never knew
because we found all his needs
and perverted them
into a kind of inter-species loyalty
or the usual master-slave hierarchy
before laying down the crisp breakfast bowl
of the rest of his days
which gave us carte blanche to rush in anytime
and smother him with kisses
without getting socked in the eye
(unlike when I tried the same on Johnny (who spat my tongue out
      (& no one blamed him)))
when maybe all he wants is
just to go on
being less and less
subtle and alive
the way life becomes
very well known after its termination
 
 
12
If rigor mortis sets in
it means there’s somebody who needs it.
It means that somebody
is drained and not awake
and deems any speckles of life unusable
and he is dead and dead
all dead in the humus
of trashed bodies shoved down there
dressed in made-up relationships.
What’s your favorite part?
Mine’s every part
with a maggot in it. Maggots
mean that life’s still leaking.
It’s like magic
when his dead voice
is nauseating
and I can’t see him
so he might as well be invisible.
It’s like magic when he isn’t
and doesn’t have anything to say
and I can’t bear to listen anyway
so I just recognize my fingers / all
the injuries they’ve inflicted
while my skin drops off.
What’s worse than a maggot
in the EAT ME
GLOVE-BOX DATES?
Does the 5-second rule apply
to something that drops dead?
Is it true he might come back
and crack open a piñata
blue alcopops, bombay mix, karaoke, and a pint of nostalgia
which is like thinking in another language,
I mean, how it feels, not what it means.
Half a maggot, the memory of
mange marching across his fur
describes a lot of other feelings
the feeling that someone else is taking up the whole room
the feeling that no one could help me now
or ever whether I was on several edges
my hot core and noggin facing this hammering world
of brainlessness and sweetbreads
was always a favorite word.
I don’t know what it tastes like but I know it’s terrible.
a:ldskjfa:lkdgjsa
meaning
I’m so overcharged
that all I can do is literally slam
my hands / head / breasts against the keyboard.
Wherever there are
corpses there are maggots.
If we dig him up will he be wearing a jacket?
LOOK OUT
for the milkier, gentler solaces
which for all we know                   for all we know
could be the wind
or Chopin’s noise (still hammering the background) —
who’s seen it? Only its aftermath
is visible what’s not visible
is the aftermath of my screaming
 
 
20
you can catch me on the
     FLOOR / DOG / SYRINGE
periphery of the dying
and dead scene
     FACE (FEMALE)
maybe my whole life
carting sensations to the center
mopping shit up with towels
     SKULL / COFFIN
(there are feelings for these things)
while public petting
     CAR / PLANE / ROCKET
bodies leak it’s no surprise what I give away
     ONE DROPLET
you can have when the vet twirls off to deal
with some bloody business in a kitchen
     KNIFE / GUN
the hug-a-corpse scene gets deep in
the hold of what I am
     PARTY POPPER / WASTEBIN
is what I’ve not yet been
 
 
30
Who concocts the smell
of dogs which smells like
an extreme close-up
of the world oozing
in at the edges.
Full as an ice cube is full of liquid.
I mistook it for solidity.
The world is too full of smells.
Though it’s impossible
to see the top of it
they crawl between my legs
in the shimmering fuzz
on top of the plant
stickers of evenings
tongues held out
pocket-friendly air fresheners
strikes on our nostrils.
They come at me streaming.
Why the dog? Why not
the dog? Was it only a dream
of soil heating held
and stimulated
for his unique aroma.
It’s not a way in
but it places you somewhere
that smells strong
and looks strong leaving
behind us. Hi.
",Heather Phillipson,"Living,Death,Life Choices,Sorrow & Grieving,The Body,Time & Brevity,Love,Break-ups & Vexed Love,Desire,Relationships,Pets,Nature,Animals",F
6160,"
                    New Friend
                ","
I was making a new friend,
blonde-gray, a living opal,
pellucid, also reminding me
of a green apple
napping underneath its tree,
where I have tumbled too,
being of an age, “elderly”
but undepressed, she
tall enough to change
the smoke alarm — sharing
a ripeness that we liked comparing,
bosses who couldn’t see us,
perforation by divorce,
retirement, and stairs.
One lunch that I was looking forward to,
the first thing on her mind — 
“Do you believe in the Occult?” — 
“Merline! No, I don’t think so.”
She was in an auditorium — 
her older, deader sister sat
right down beside her
with a message — a large figure
not her body but a sum — 
what did it mean? I’d thought
one of us leaned forward at the lectern
but a ghost was there, holding sway,
or forth. Well, it came true — 
she’s richer by that sum — 
and urges making sure
to be attentive to my dreams.
She knows that it will happen — 
I’m her friend, as the Occult has been so far.
I didn’t want my brother
appearing in a dream
to bring me news of unexpected
income — if only I would pray
about it first — to the God
who had my brother die
after all. And certainly not
my sister prophesying ill
on my behalf. I guess I’d stand up,
put on a mike, look out at all
the empty faces, make them
look alive, and even cheer.
Had I remembered a firsthand poltergeist,
a temptatious legend ... 
I guess I’d accept a sleek Angora bunny
in a mohair hat, or magic
like a two-dollar bill, ask for
a life my brother could have back.
",Sandra McPherson,"Living,Death,Growing Old,Life Choices,Sorrow & Grieving,Relationships,Family & Ancestors,Friends & Enemies,Religion,God & the Divine,Mythology & Folklore,Ghosts & the Supernatural",F
6257,"
                    I Have Waited for the Siren
                ","
On the way home,
Klansmen handed out pamphlets on the corner.
At the convenience store, taxidermied alligator heads framed
red red lips, black black skin, white wild white wide eyes, and teeth grinning (gritting).
Mammy, Sambo, savages and jockeys shaped
cookie jars, figurines, gravy boats, piggy banks, and salt and pepper shakers.
I hold evidence in the shape of entrails, two scales
stuck to the side of the sink. Bodies
decapitated and soaked
in milk and butter. Breaded in crumbs. Tender,
the results of freeing the little ones.
Mount that big one there.
I have lived with the reduction of noise and the number of warnings.
I have lived under July’s blankets and February’s ill-fitting sleeves.
I have lived with the proof of the Susquehanna’s existence,
in the shadow of the shadow of the outline of a bubble’s refracted edge.
",Tina Boyer Brown,"Living,Sorrow & Grieving,The Body,Time & Brevity,Social Commentaries,Race & Ethnicity",F
