,Title,Poem,Poet,Tags,gender
5207,"
                    The Last Time I Slept in This Bed
                ","
I was involved in the serious businessof ripping apart my own body.I’d run my fingers over it,seeking but never findingthe right point of entry,so having to tear one myself,though midway throughI’d always tire,and let night enterlike a silver needle,sewing my eyelids shut.This was not an original practice,but thinking, for a time, that it wasfelt like being able to choosewhen spring would arrive:engineering an Aprilthat opened like a parasol,even in thoroughest winter.
",Sara Peters,"Living,Life Choices,The Body,The Mind,Social Commentaries,Gender & Sexuality",F
5220,"
                    Bon Courage
                ","
Why are the woods so alluring? A forest appears to a young girl one morning as she combs the dreams out of   her hair. The trees rustle and whisper, shimmer and hiss. The forest opens and closes, a door loose on its hinges, banging in a strong wind. Everything in the dim kitchen: the basin, the jug, the skillet, the churn, snickers scornfully. In this way a maiden is driven toward the dangers of a forest, but the forest is our subject, not this young girl.She’s glad to lie down with trees towering all around.A certain euphoria sets in. She feels molecular, bedeviled, senses someone gently pulling her hair, tingles with kisses she won’t receive for years. Three felled trees, a sort of chorus, narrate her thoughts, or rather channel theirs through her, or rather subject her to their peculiar verbal restlessness ...    our deepening need for non-being intones the largest and most decayed tree, mid-sentence. I’m not one of you squeaks the shattered sapling,blackened by lightning. Their words become metallic spangles shivering the air. Will I forget the way home?the third blurts. Why do I feel like I’m hiding in a giant’s nostril?the oldest prone pine wants to know. Are we being   freed from matter?",Amy Gerstler,"Living,The Body,The Mind,Nature,Trees & Flowers,Social Commentaries,Gender & Sexuality",F
5263,"
                    The Weavers
                ","
As sometimes, in the gentler months, the sunwill return                          before the rain has altogether                                                      stopped and throughthis lightest of curtains the curve of it shineswith a thousand                            inclinations and so close                                                        is the one to theone adjacent that you cannot tell where magentafor instance begins                           and where the all-but-magenta                                                      has ended and yetyou’d never mistake the blues for red, so these two,the girl and the                          goddess, with their earth-bred, grass-                                                      fed, kettle-dyedwools, devised on their loomstransitions so subtle no                           hand could trace nor eye discern                                                       their increments,yet the stories they told were perfectly clear.The gods in their heaven,                           the one proposed. The gods in                                                       heat, said the other.And ludicrous too, with their pinions and swansdown,fins and hooves,                           their shepherds’ crooks and pizzles.                                                       Till minglingwith their darlings-for-a-day they madea progeny so motley it                           defied all sorting-out.                                                      It wasn’t the boastingbrought Arachne all her sorrownor even                           the knowing her craft so well.                                                      Once trueand twice attested.It was simply the logic she’d already                            taught us how                                                       to read.
",Linda Gregerson,"Living,Sorrow & Grieving,Social Commentaries,Gender & Sexuality,Mythology & Folklore,Greek & Roman Mythology",F
5287,"
                    A Visit
                ","



Fine bitches all, and Molly Dance   ...
               — Djuna Barnes



Come for duty’s sake (as girls do) we watch
The sly very old woman wile away from her pious
And stagger-blind friend, their daily split of gin.
She pours big drinks. We think of what
Has crumpled, folded, slumped her flesh in
And muddied her once tumbling blood that, young,
Sped her, threaded with brave power: a Tower,
Now Babel, then of  ivory, of  the Shulamite,
Collapsed to this keen dame moving among
Herself. She hums, she plays with used bright
Ghosts, makes real dolls, and drinking sings Come here
My child, and feel it, dear. A crooking finger
Shows how hot the oven is.
(Also she is alive with hate.
Also she is afraid of  hell. Also, we wish
We might, illiberal, uncompassionate,
Run from her smell, her teeth in the dish.)
Even dying, her life riots in her. We stand stock still
Though aswarm with itches under her disreputable smiles.
We manage to mean well. We endure, and more.
We learn time’s pleasure, catch our future and its cure.
We’re dear blood daughters to this every hag, and near kin
To any after this of  those our mirrors tell us foolishly envy us,
Presuming us, who are young, to be beautiful, kind, and sure.
 
  Originally appeared in the March 1958 issue of Poetry magazine. 
",Marie Ponsot,"Living,Death,Growing Old,The Body,Time & Brevity,Philosophy,Social Commentaries,Gender & Sexuality",F
5294,"
                    Among Women
                ","
What women wander? Not many. All. A few. Most would, now & then, & no wonder. Some, and I’m one, Wander sitting still. My small grandmother Bought from every peddler  Less for the ribbons and lace Than for their scent Of sleep where you will,  Walk out when you want, choose Your bread and your company.  She warned me, “Have nothing to lose.” She looked fragile but had High blood, runner’s ankles, Could endure, endure. She loved her rooted garden, her Grand children, her once Wild once young man. Women wander As best they can.
",Marie Ponsot,"Living,Life Choices,Marriage & Companionship,Time & Brevity,Relationships,Home Life,Men & Women,Philosophy,Social Commentaries,Gender & Sexuality",F
5395,"
                    Medusa on Sansome and Pine
                ","
The woman is daft.Invented her own sect.Has upside-down sex.With alternate species.You see her on the street.Corner of   Sansome and Pine:Morning rev up of sf financial types.Instead, there she is, beneath a gigantic hat.Hair wild, in coils, like a rattle-Snake. Smiles like she’s got the shakes.Every cell in her seems to vibrate.Psst! Could you turn that to low ?The gray-suited, heads bent to cement, pass.Edges of  her sleeves are threads;Her clothes mismatch. The shoesAre not a pair. She stands as you stare,Or better yet, ignore. You askHer if she’s fine, and she replies, Fan-Tastic! As if  this were the dayShe’d finally learned to levitate,And her eyes are the doorsTo a holographic universe,And she looks right through you,As if  you too had won the lottery of the soul.And you look down at your shiny, perfectly symmetrical shoes,Like, Man, that’s more than I wanted to know.And — Didn’t anyone tell you you need a reason — A  house you own, matching clothes,Translucent skin, sheen of fashion,A pulsing bank account, like our galaxy always expanding — To feel so friggin’ over the moon?Who are you? How do you justify you?What made you you? What context gave you you?And on the curb you kick, swing, scuff your shoes.The woman is daft.Invented her own sect.Probably has no sex, or too much.With any species.She hasn’t yet learnedThat happiness is contingent — It depends upon The things aforelisted. She’s just riding on the being of   being.Hedonist. On her hand, a rockAs if, eons ago, the glacier had swung by and depositedA boulder on her finger. The elemental pinned to her.The woman is daft, I tell you.Adrift. Steer clear. The glintIn her — shield your eyes. Downcast.Don’t let it get to you. She will dieAlone — while you, you’ll have — Have — Resist. Do not, I say, do notLong for that magic.
",Tiffany Higgins,"Living,Life Choices,Time & Brevity,Social Commentaries,Gender & Sexuality,Mythology & Folklore,Greek & Roman Mythology",F
5404,"
                    Norroway in February
                ","



The glassy hill I clomb for thee



For surefooted step, hooves behoove the haver. The sky redid blue, the woman wavered,and the black bull (the vanquisher), vanished.She called out to nothing, and in vain shed tears until she reached the glass hill’s impasse. Served her standard fairy tale penance, passim,served her seven to be given ironshoes to — at last — scale the hill, the earnedneared end. Each step conquered territory,at last, the sleeping prince-once-bull, torrid tearing of clothes, tearing on one’s clothes, three nights of thisuntil the prince awakes. How she, exhausted,must have felt in the at long last, the ever after.Happily, I guess, but a long time until laughter.
",Hannah Sanghee Park,"Social Commentaries,Gender & Sexuality,Mythology & Folklore,Fairy-tales & Legends",F
5412,"
                    Thirty Going
                ","
on seventeen, I come from hearty straw.My grandpa wore a gallonhat. My grandma, like a shogun,bun and shawl. For their honeymoon,they went to the movies. No oneknows what they saw.You arrive with licorice, cigarettes,the documentary on Woody Allen.Don’t feign a passion for his startin tv, or his clarinets,or Love and Death. Just skip to the Soon-Yi part.
",Natalie Shapero,"Living,Marriage & Companionship,Love,Desire,Relationships,Family & Ancestors,Men & Women,Arts & Sciences,Photography & Film,Social Commentaries,Gender & Sexuality",F
5413,"
                    You Look Like I Feel
                ","
Dirt on my chin and I wonder: am I alreadyin the ground? Like a toy turned real, I cannot shedthe sense that I have died. The German wordfor Heaven’s the sameas the German word for sky. On hearing a cruelprince was in danger, I prayed for him to thrive,not for his own sake, but for the concubines,sure to end up buriedalong. To my real face, a man once crowedi ruined you, and though he did, the joke’son him: he ruined me only for this world,and this world is not longfor itself. The Earth, that ever-lovingbut distrustful kin, keeps leaving us just a littlepocket money when it dies, never the land —
",Natalie Shapero,"Love,Break-ups & Vexed Love,Social Commentaries,Gender & Sexuality",F
5430,"
                    Trying Fourleggedness
                ","
The boy and the girl were mostly gesture,a clouded outline, the pencil lifting, loweringto get at the idea of childhood, not the sour milkand scraped knee of it. Her skirt was a swoopof ink, his hand invisible in an undrawn pocket.Circles make up the majority of the face. We are all circlesand planar suggestion. If  the girl wants to be a horseshe need only walk into the outline of oneand line up her body with the chest. We’ll fill inthe rest, and before you know it, she’s a natural.Who will ride her? The boy doesn’t know how.He has a hankering to sketch in a saddle.When she tosses her head, he mocks up a bridle.He mocks her. A bridle for a bride, he says,which doesn’t seem like what little boys say,but he wasn’t so little, and she didn’t run away.
",Rebecca Hazelton,"Living,Marriage & Companionship,Relationships,Men & Women,Social Commentaries,Gender & Sexuality",F
5435,"
                    Reading Ovid at the Plastic Surgeon’s
                ","



I scarcely dared to lookto see what it was I was.



No one else with a book, the slick weeklies gossip amongst themselves on the side tables as the ticker rolls the Dow Jones down down down under a profile of the marathonbombers (the older, a boxer). Joveargues for the removal of a race of   peoples that do not please him: What is pastremedy calls for the surgeon’sknife",Emilia Phillips,"Living,Health & Illness,The Body,Social Commentaries,Gender & Sexuality,Mythology & Folklore,Greek & Roman Mythology",F
5476,"
                    Roses
                ","
There is no escaping the storm of rosescrisscrossed on the split-cracked wallof a dead fountain arch.There is no escaping their uterine balls,expanding as a reminder of the children I never had.If you listen carefully you can hear the vibrations,the heart drone of their petal jaw-harps.And there’s no going back,no indiscovery of Marsor these red planets brooding before me,light predators, sun-hatchedand bloodening like the fists of womenwho have gone to war.
",Marion McCready,"Living,Life Choices,The Body,Nature,Trees & Flowers,Social Commentaries,Gender & Sexuality",F
5487,"
                    The Archaeologists
                ","
found pinsby the millionswhile meticulouslystrippinga portionof Manhattanworked overby women whomended betweenappointments:the harlot’sartifacts includeextracts ofold waxpaper wrappersfilled with pinafter pin,— imagineall sixteenthsspilledfrom the inchruler;imagine eacha singularspokeof tin,each one fell strokein a ledger;less thana centof metaltotal,a dowry. Hernicks of time,dropped stitches,poke-throughstaken in,how eachman mayhave fitagainstthe satin hemof her memory.
",Julia Shipley,"Living,The Mind,Time & Brevity,Activities,Jobs & Working,Social Commentaries,Gender & Sexuality",F
5514,"
                    Attenuate the Loss and Find
                ","



For Adrienne Rich
[Our burden to carry as she did
shift the weight of song, heft and gnosis
“body poetics”
as a total event
her fullness rare in the amnesiac Kulchur
awake, awareness & urgency when poetry serves]



name appearseverywhere and in dreambody armor removedwhat now, legacy, archivumwe female archons preserve ofintensity a durance a hand you recognize(sounds sound)assurance as lives ondrank of thatdrank of thisalmost suffocated, then drowneddowned but neverwhat only she could only knowas herself living in the brute timespeak of a syntax of rendition?the politics of Empire chip awayas poetry attests, give it upcurve of a water-starved globeto follow and be following?racism, sexism, struggleeverything in intense grasp ofconsciousness — cut in crystal observationfor her rapid and perched intellectusprivacy opens to vibrant lightthis is stuff of Eros, of empathypassionate edge of Adriennethe American SkepticI feel you consociational in this lighta term of anthropology, to studyintersections in the annals we shareintergenerational, interspecies, interlanguagemove in parallelogramsgetting it right as she did Solstice, Boulder, Colorado 2012 High Park fires distress
",Anne Waldman,"Arts & Sciences,Poetry & Poets,Social Commentaries,Class,Gender & Sexuality,Race & Ethnicity",F
5537,"
                    Shock and Awe
                ","
Tightened jaw, I did not love.Flashback of myself  jerked about,legs high above my head, menlaughing, I came to sea drifts,movement and crashing. I found I amnot so far from God exploding.Gifting, a friend once said, is why we live.Seven storks still and white on a gold lake.My lazy eye glances back to that originalsplit, myself  high above myself.Whiplashed into forgetting, I didn’t knowhours from minutes. I was hypervigilant forcatastrophes. My head raging then numb.The early garden bare, and now,shocked with sudden memory,I return to changing sky hues,blooms of lilac bursting along sidewalks.Lazy in the grass, I free myself of guilt,imagine musicians in the park, us overcomingourselves. My eyes open before stars.Holy these leaves, these skies.What is torn opens for the light.
",Sheryl Luna,"Social Commentaries,Gender & Sexuality",F
5571,"
                    Kept in Mind
                ","
Hildegard believedA woman’s brain drewHeat to itself, drew seedFrom a man all the way upThe spine’s long stairThe stake bracing the spineLicking all the way orange,Red, blue — shut it — And why not? My brain has beenHungry all this time.
",Katharine Coles,"Living,The Mind,Social Commentaries,Gender & Sexuality",F
5575,"
                    Brown Girl Manifesto (Too)
                ","
Metaphor     metaphor     my pestilential aesthetic      A tsunami powers through     my mother’s ruinsDelta     delta     moist loins of the republic      Succumb to the low-lying succubus     do!Flagpole     flagpole     my father’s polemics      A bouquet of     fuck-u-bastard flowersFist me     embrace me     with your phantom limbs      Slay me     with your slumlord     panegyricsFlip over     so I can see your pastoral mounts      Your sword     slightly parting     from the scabbardGirl skulls     piled like fresh-baked loaves      A foul wind     scours my mother’s cadaverOrnamental     Oriental     techno     impresarios      I am your parlor rug     your chamber baubleLove me     stone me     I am all yours      Pound     Pound     my father’s EzraFreedom     freedom     flageolet-tooting   girlsDancing     on the roof     of the maquiladoras
",Marilyn Chin,"Social Commentaries,Gender & Sexuality,Race & Ethnicity",F
5583,"
                    Twelve in Yellow-Weed at the Edge
                ","
Then, the police arrive — they don’t find me.I’m disguised as a boy in a champagne wigAnd hid inside the gold rattle of a warm Appalachia wind.Beneath the trash of willow, I am. The sorrowOf  trailer parks and carnie uncles. The poorGirl’s underworld, a weedy thing. The night,With its kingdom of  lanterns and awful blue lark.How we waited, how we hidLike wolves, in the revolving question of a field.
",Cynthia Cruz,"Social Commentaries,Gender & Sexuality",F
5584,"
                    To Love as Aswang
                ","
With razorblade eyes                       The Filipina is most sincereWith too much water                      And will make a very good wife.With animal teeth                            The Filipina is a loyal partner,We sometimes kill                            Deserving of all your love.With splintered hands                    The Filipina is the total package,With too much life                           Much more than meets the eye.With ribcage unlocked                   The Filipina is not for you,We wither your roots                     If  you cannot handle her claws.
",Barbara Jane Reyes,"Living,Death,Social Commentaries,Gender & Sexuality,Race & Ethnicity,Mythology & Folklore,Ghosts & the Supernatural",F
5585,"
                    To Be Walang Hiya
                ","
Bubblegum lip gloss kissed,                Our lifelines, our mirrors,I was never a singkil princess            These are Luminous Mysteries — Knuckle cracking, polished toes,        Our notebooks, our language,I was never a Santacruzan queen      To witness, to make way,Black eyeliner, push up bra                  Our thirst and our wedding bands —I was never a curtsying debutante    To fill stone jars with water, to wed,Loud, gum-smacking babygirl             Our glamour and our armor.I was never a tiaraed Miss Fil Am     To transfigure, dazzling as the sun.
",Barbara Jane Reyes,"Social Commentaries,Gender & Sexuality,Race & Ethnicity",F
5593,"
                    Bloody Mary
                ","
Note who’s got to gotoday, don’t fussabout the means,just go ahead behead,impale, starve, strappado,the sheer assortmentof choices enoughto make a crowncrow. They neverloved me enough.It must be said: Theywere a disappointment.When divine motherlove wears out, I justreverse the robefrom blue to red.I like a flat groundto build the next town,city, empire of disgust.All the waste you see,that’s what I did,none of that happenedto me. I did that.I made that. I killed that. I.
",April Bernard,"Living,Death,Social Commentaries,Gender & Sexuality,Mythology & Folklore,Horror",F
5624,"
                    Better to Marry Than to Burn
                ","
Home, then, where the past was.Then, where cold pastorals repeatedtheir entreaties, where a portrait of Christhung in every bedroom. Then was a differentcountry in a different climate in a time whensouls were won and lost in prairie tents. It was.It was. Then it was a dream. I had no will there.Then the new continent and the new wifeand the new language for no, for unsaved,for communion on credit. Then the daughterwho should’ve been mine, and the hour a shadowoutgrew its body. She was all of my failures,my sermon on the tender comforts of hatredin the shape of a girl. Then the knowledgeof God like an apple in the mouth. I facedmy temptation. I touched its breasts withas much restraint as my need allowed,and I woke with its left hand traced againand again on my chest like a cave walldisfigured by right-handed gods who triedto escape the stone. It was holy. It was fading.My ring, then, on my finger like an ambush,as alive as fire. Then the trees offered me a cityin the shape of a word followed by a wordfollowed by a blue madonna swinging fromthe branches. A choir filed out of the junglesinging hallelujah like a victory march and it was.
",Traci Brimhall,"Living,Marriage & Companionship,Religion,Christianity,Faith & Doubt,God & the Divine,Social Commentaries,Gender & Sexuality",F
5630,"
                    A Way
                ","



The whole trick of this thing    ...    is to get out of your own light.                       — Marianne Faithfull



She said she sang very close to the miketo change the space. And I changed the spaceby striding down the Boulevard Raspail at dusk in tight jeansuntil an Algerian engineer plucked the pen from my back pocket.As if you’re inside my head and you’re hearing the song from in there.He came from the desert, I camefrom green suburbs. We understoodnothing of one another over glasses of metallic red wine.I was playing Girl. He playedMan. Several plots were afoot, allmisfiring. One had to do with my skimpy black shirtand light hair, his broad shoulders and hungerafter months on an oil rig. Anotherwas untranslatable. Apollinaireburned his fingers on June’s smoldering lyrebut I had lost my pen. The engineerread only construction manuals. His roomwas dim and narrow and no,the story didn’t slide that way though there are many waysto throw oneself away.One singer did it by living by a broken walluntil she shredded her voice but still she offered each song,she said, like an Appalachian artifact.Like trash along the riverbank chafing at the quayplastic bottles a torn shirt fractured dollsthrough which the current chortles an intimate tune.
",Rosanna Warren,"Love,Desire,Realistic & Complicated,Arts & Sciences,Music,Social Commentaries,Gender & Sexuality",F
5647,"
                    Cats, Now and Forever
                ","
An arty feline couple parodies bourgeois gender roles and literary values before the days of  YouTube.
",Elaine Equi,"Relationships,Pets,Arts & Sciences,Photography & Film,Social Commentaries,Gender & Sexuality,Popular Culture",F
5711,"
                    The X Man
                ","
His superpower was that his testicles manufactured spermwith exclusively X chromosomes & that was ironic becausenot only was he a beast to women but his 40 baby girls grewup seeking men like the father they barely saw unless they wentto his studio to be painted which wasn’t OK with their motherswho were not only jealous but guilty of giving birth to girlswho were products of an X-chromosome-making monster& would soon suffer at the hands of other monsters with X-type sperm thereby assuring the continuation of suffering& meanwhile all the girls became writers who slouchedfrom sitting at desks & being daughters & lovers of beasts.
",Kathryn Maris,"Love,Break-ups & Vexed Love,Relationships,Family & Ancestors,Social Commentaries,Gender & Sexuality",F
5769,"
                    Lunar Shatters
                ","
I came into the world a young man
Then I broke me off
Still the sea and clouds are Pegasus colors
My heart is Pegasus colors but to get there I must go back
Back to the time before I was a woman
Before I broke me off to make a flattened lap
And placed thereon a young man
Where I myself could have dangled
And how I begged him enter there
My broken young man parts
And how I let the mystery collapse
With rugged young man puncture
And how I begged him turn me Pegasus colors
And please to put a sunset there
And gone forever was my feeling snake
And in its place dark letters
And me the softest of all
And me so skinless I could no longer be naked
And me I had to de-banshee
And me I dressed myself
I made a poison suit
I darned it out of myths
Some of the myths were beautiful
Some turned ugly in the making
The myth of the slender girl
The myth of the fat one
The myth of rescue
The myth of young men
The myth of the hair in their eyes
The myth of how beauty would save them
The myth of me and who I must become
The myth of what I am not
And the horses who are no myth
How they do not need to turn Pegasus
They are winged in their un-myth
They holy up the ground
I must holy up the ground
I sanctify the ground and say fuck it
I say fuck it in a way that does not invite death
I say fuck it and fall down no new holes
And I ride an unwinged horse
And I unbecome myself
And I strip my poison suit
And wear my crown of fuck its
",Melissa Broder,"Living,The Body,Relationships,Men & Women,Social Commentaries,Gender & Sexuality",F
5801,"
                    Dead Girl Gang Bang
                ","
Though I can’t recall your last name now, Howie, I’ve been penciling myself in
  to your way back then, way back when, in your gangbangland, she was   loose and gone, struggling up on a limb to raise herself off from your bed, but lost, fell back, let the all of you in again. Said   just trying to get out your room was no use since she’d got her own
self in. Curbside-mind, I venture you are still alive. Wondering what she’d
    think of that, but, then, I don’t know, can a ghost think when its body’s shot   itself in the head? Hell, just thinking about
it makes me wish I were dead. Just some girl, you, then you letting your friends shovel their coal-selves up into her, just some    person. I knew. Her mother’s now offering
a twenty-percent discount for crystal   healing therapy on her website. In high school, she was a calm mother, dull job as telephone
operator, back in that town her dead     daughter and I always swore we    would leave, back in that town dead to me, and me, I marry a man who mocks     me for crying. We-we-we, he calls out, snickering in the gloom. Yet still I wear the dead     girl’s perfume. And I’ve got an accident to report. Because it was all our centers, uninvited, you rucked up inside, then bade your friends park their reeking selves in the garage
of her feminine. What did you call it back then? You balding fuck, you’ve forgot.   Sloppy seconds. Forgot her slippage, eyes dead
drunk spirals, face some fluid spilling down your sheets. I’ve been where she’s been, and I can be where you are now, switch my hips,  sashay into your office to see you any day now,
wearing her perfume. What pack animal would you choose to be in your next life? Every day, the marsupial clouds grow    hungrier for our reunion, the reunion I’ve been
packing for all my life. There is a swing set and a girl in a dress who doesn’t know about this next. First, she’s pretty. Finally, she’s done for.    So I took some pills to forget I knew you last as friend. Then I learned the ways of your wiles,
how you did my girl who’s now dead in.
",Cate Marvin,"Living,Death,The Body,Social Commentaries,Gender & Sexuality",F
5805,"
                    The Mermaids
                ","
The spell is a mouth’sperilous-o as they dark circle the boats intheir most resplendent pliable armor.The concept fish aligning with girlor love with deathto bring down men at sea, temptationconfused into offering,the mismatch of like plus unlikereally likes, straight to rock bottom.No equation has ever been this badass.It’s the men who will enter the spellso far into exhaustion as weather, as waves,the tide pulling toward if, letting go thenover the whale road in the company ofthe dolphin, the only other animal, I’m told,who can do it solely for pleasure. It.You know what I mean. The lower halfaglitter, the top half brainy as beautifulis sometimes, murderous lovelies, their plottingand resolve and why notget these guys good, the lechers.To see at all in the whirling, to hearwhat anyone mightin wind roar and faint whistle — don’t worry about girls shrewdas whimsy, legend-toughto the core. Don’t. But it’stheir spell too, isn’t it? Locked there.Aligned with singing, dazzlerazor-blackened green. Not that theymiss what human is like or know any endto waters half born to, from wherethey look up.Men in boats, so sick of the journey.Men gone stupid with blue,with vast, with gazing over and awaythe whole time until same to same-old tonow they’re mean. After that, small.Out there, the expanse. In here,the expanse. The men look down. Achingmisalignment — gorgeouslure that hides its hook steely sweetto o my god, little fool’s breathtriumphant, all the way under and am Inot deserving?
",Marianne Boruch,"Living,Activities,Travels & Journeys,Relationships,Men & Women,Nature,Seas, Rivers, & Streams,Social Commentaries,Gender & Sexuality,Mythology & Folklore,Fairy-tales & Legends",F
5832,"
                    Narco
                ","
Highway of Death — the indifferenceof snakes. Sky is ripe and everywherethe colors are breaking. ¿Quién es el jefemás jefe?",Erika L. Sánchez,"Living,Death,Life Choices,Activities,Travels & Journeys,Social Commentaries,Gender & Sexuality",F
5833,"
                    The Ghost of Tom
                ","
At family gatherings,a Family Friend liked gatheringthe girls to make us sing rounds.We always wanted the spooky one,Have you seen the ghost of Tom?Long white bones with the rest all gone ",Chase Twichell,"Living,The Body,The Mind,Relationships,Family & Ancestors,Philosophy,Social Commentaries,Gender & Sexuality",F
